日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1150415,2379,瑞昱,3760306.0,1976005645.0,527.0,530.0,522.0,525.0,1.0,3463.0
1150415,2380,虹光,229648.0,1204226.0,5.47,5.47,5.22,5.22,-0.03,179.0
1150415,2382,廣達,34222733.0,10741061897.0,324.0,325.0,307.0,308.5,-14.5,66683.0
1150415,2383,台光電,3998854.0,15134494450.0,3870.0,3875.0,3700.0,3810.0,205.0,13142.0
1150415,2385,群光,3568661.0,445672258.0,124.5,126.0,123.5,125.0,1.0,2542.0
1150415,2387,精元,600985.0,23991346.0,40.0,40.1,39.8,39.85,-0.15,513.0
1150415,2388,威盛,22249251.0,1370978121.0,58.2,62.4,57.9,62.4,5.6,30606.0
1150415,2390,云辰,406807.0,4116441.0,10.2,10.25,10.05,10.05,-0.05,876.0
1150415,2392,正崴,8714185.0,321056678.0,34.55,37.6,34.5,36.55,2.35,5711.0
1150415,2393,億光,1829027.0,130062927.0,71.6,71.7,70.5,71.1,-0.2,1686.0
1150415,2395,研華,2818772.0,980437551.0,350.0,351.5,345.5,348.0,4.0,3324.0
1150415,2397,友通,200230.0,11968327.0,60.5,60.6,59.2,60.2,-0.1,203.0
1150415,2399,映泰,23953045.0,866762614.0,34.2,37.05,33.1,37.05,3.35,11219.0
1150415,2401,凌陽,6210887.0,139719987.0,22.4,22.75,22.2,22.6,0.65,3204.0
1150415,2402,毅嘉,36236383.0,2646106981.0,74.3,75.9,71.0,72.4,0.0,22250.0
1150415,2404,漢唐,2830929.0,2595048349.0,922.0,928.0,907.0,910.0,-5.0,10822.0
1150415,2405,輔信,1817094.0,28493921.0,15.85,15.85,15.5,15.7,0.1,855.0
1150415,2406,國碩,21298190.0,713032501.0,32.5,34.75,32.4,33.05,1.1,13105.0
1150415,2408,南亞科,106926490.0,23456223822.0,227.5,229.5,211.5,211.5,-8.5,103702.0
1150415,2409,友達,697359696.0,13896260329.0,19.95,20.6,19.3,20.05,0.25,173433.0
1150415,2412,中華電,8257459.0,1113412035.0,135.0,135.5,134.0,135.5,0.5,4564.0
1150415,2413,環科,4786496.0,254294033.0,52.5,55.0,51.5,51.8,0.2,4028.0
1150415,2414,精技,325029.0,14605397.0,44.9,45.15,44.7,45.05,0.4,280.0
1150415,2415,錩新,148183.0,4314104.0,29.3,29.3,28.8,29.0,-0.2,196.0
1150415,2417,圓剛,679948.0,27771574.0,40.75,41.45,40.4,40.5,-0.15,791.0
1150415,2419,仲琦,5469782.0,190706204.0,34.5,35.3,34.25,35.0,0.65,3809.0
1150415,2420,新巨,1176485.0,65165522.0,54.6,56.3,54.0,55.1,1.3,1677.0
1150415,2421,建準,4554641.0,644048516.0,143.5,144.0,138.5,141.0,-0.5,4487.0
1150415,2423,固緯,358386.0,18299908.0,49.8,52.4,49.8,50.8,1.05,363.0
1150415,2424,隴華,57252.0,1345258.0,23.3,24.2,23.3,23.85,0.55,56.0
1150415,2425,承啟,1505133.0,46265702.0,30.9,31.85,29.5,31.3,1.0,1749.0
1150415,2426,鼎元,6658627.0,333768865.0,52.0,52.0,49.15,49.3,-3.6,3555.0
1150415,2427,三商電,610802.0,13617044.0,22.45,22.5,22.1,22.2,-0.15,426.0
1150415,2428,興勤,2030144.0,372644205.0,185.0,187.0,181.5,182.5,-2.5,2411.0
1150415,2429,銘旺科,319253.0,12687839.0,40.3,40.3,39.2,39.7,0.3,1190.0
1150415,2430,燦坤,73929.0,1604274.0,21.7,21.75,21.65,21.65,-0.1,98.0
1150415,2431,聯昌,543554.0,6212021.0,11.25,11.55,11.25,11.45,0.2,295.0
1150415,2432,倚天酷碁-創,73000.0,2038650.0,28.05,28.05,27.75,28.0,0.0,50.0
1150415,2433,互盛電,69846.0,3198981.0,46.0,46.05,45.6,46.0,-0.05,68.0
1150415,2434,統懋,8558.0,250931.0,29.5,29.5,29.25,29.4,-0.1,60.0
1150415,2436,偉詮電,4439021.0,276191163.0,64.4,64.7,60.8,60.8,-2.5,3288.0
1150415,2438,翔耀,447226.0,9953403.0,21.45,22.95,21.05,21.9,1.0,320.0
1150415,2439,美律,2869517.0,253356657.0,88.0,89.5,87.7,88.2,1.2,2477.0
1150415,2440,太空梭,293065.0,4437392.0,15.0,15.25,15.0,15.2,0.0,191.0
1150415,2441,超豐,7644245.0,681110750.0,91.1,91.3,88.2,88.7,-2.1,6450.0
1150415,2442,新美齊,3431852.0,68542110.0,20.05,20.15,19.9,19.9,-0.15,1337.0
1150415,2444,兆勁,603998.0,7593247.0,12.1,12.8,12.1,12.55,0.45,350.0
1150415,2449,京元電子,28983839.0,8569001857.0,303.0,304.0,290.0,291.0,-10.0,49255.0
1150415,2450,神腦,133645.0,4011179.0,30.05,30.15,29.95,30.1,0.15,153.0
1150415,2451,創見,5421356.0,1363814131.0,257.0,259.0,246.0,248.0,-1.5,6794.0
1150415,2453,凌群,487574.0,26532276.0,54.7,54.9,53.9,54.1,-0.1,491.0
1150415,2454,聯發科,22780413.0,41285487220.0,1805.0,1845.0,1770.0,1790.0,70.0,60578.0
1150415,2455,全新,3569574.0,994702985.0,282.0,282.0,275.0,275.0,-5.5,4778.0
1150415,2457,飛宏,2525499.0,62948332.0,25.2,25.3,24.65,24.75,-0.05,1524.0
1150415,2458,義隆,2892762.0,395546774.0,137.0,138.5,135.5,136.5,0.0,2655.0
1150415,2459,敦吉,59107.0,3912774.0,65.9,66.4,65.9,66.3,0.1,67.0
1150415,2460,建通,2489397.0,85859615.0,34.45,35.5,33.25,35.3,0.8,1778.0
1150415,2461,光群雷,817848.0,14383046.0,17.7,17.85,17.45,17.65,-0.05,350.0
1150415,2462,良得電,246498.0,5363464.0,21.7,21.9,21.6,21.85,0.25,229.0
1150415,2464,盟立,5955689.0,446603965.0,76.5,77.2,73.5,74.3,-0.8,4854.0
1150415,2465,麗臺,1270947.0,77203241.0,60.6,61.9,59.2,59.4,-1.2,1476.0
1150415,2466,冠西電,1258803.0,81529226.0,66.3,66.3,63.8,65.5,-0.3,1014.0
1150415,2467,志聖,1492448.0,770870058.0,539.0,539.0,507.0,510.0,-38.0,2772.0
1150415,2468,華經,343882.0,11925353.0,35.1,35.15,34.4,34.8,-0.35,294.0
1150415,2471,資通,161470.0,8426686.0,52.8,52.8,51.8,52.0,0.4,462.0
1150415,2472,立隆電,13603722.0,2495313237.0,185.0,191.5,177.0,181.5,3.0,11059.0
1150415,2474,可成,2132842.0,424300514.0,198.5,200.0,197.5,200.0,2.5,2094.0
1150415,2476,鉅祥,8891740.0,962402776.0,107.5,112.5,103.5,108.0,2.5,8091.0
1150415,2477,美隆電,169013.0,4037375.0,23.9,24.05,23.8,23.8,-0.05,208.0
1150415,2478,大毅,4880995.0,347035363.0,69.2,72.8,69.0,71.3,3.0,4302.0
1150415,2480,敦陽科,257752.0,36056049.0,140.0,141.0,138.5,139.0,0.0,339.0
1150415,2481,強茂,14824463.0,1485101669.0,100.5,102.5,98.6,100.0,1.0,11415.0
1150415,2482,連宇,175696.0,3005871.0,17.05,17.35,17.0,17.1,-0.1,466.0
1150415,2483,百容,310726.0,6859936.0,21.8,23.0,21.75,22.15,0.4,196.0
1150415,2484,希華,31400803.0,1150738161.0,35.5,37.85,35.0,36.65,2.2,14944.0
1150415,2485,兆赫,68017896.0,5440365690.0,78.3,82.1,77.3,79.9,1.6,43888.0
1150415,2486,一詮,3705557.0,674319036.0,187.0,187.0,179.0,181.0,-10.5,3204.0
1150415,2488,漢平,300053.0,15127432.0,50.0,50.7,50.0,50.4,0.4,326.0
1150415,2489,瑞軒,16638492.0,709951744.0,44.0,44.0,42.15,42.25,-3.45,7128.0
1150415,2491,吉祥全,167704.0,2543120.0,15.25,15.4,14.9,15.1,-0.05,155.0
1150415,2492,華新科,23964264.0,3490595679.0,147.0,151.0,141.5,144.5,1.5,17814.0
1150415,2493,揚博,9246376.0,1342660046.0,139.0,152.5,132.5,152.5,13.5,7672.0
1150415,2495,普安,25800472.0,1129423634.0,41.1,45.2,40.15,45.2,4.1,17681.0
1150415,2496,卓越,14315.0,946214.0,66.5,66.5,66.0,66.1,-0.1,22.0
1150415,2497,怡利電,1511970.0,85951137.0,57.1,58.2,55.6,55.8,-0.8,1647.0
1150415,2498,宏達電,11151835.0,463956701.0,41.0,42.4,40.9,41.0,0.6,7556.0
1150415,2501,國建,3577343.0,88450318.0,24.7,24.95,24.35,24.95,0.45,1730.0
1150415,2504,國產,1788332.0,64742482.0,36.55,36.55,36.05,36.15,-0.6,1367.0
1150415,2505,國揚,482865.0,9175112.0,19.05,19.15,18.8,19.0,-0.1,288.0
1150415,2506,太設,177583.0,1596992.0,8.98,9.01,8.95,9.01,0.02,176.0
1150415,2509,全坤建,216552.0,3080418.0,14.25,14.35,14.15,14.35,0.05,166.0
1150415,2511,太子,738630.0,6080311.0,8.24,8.27,8.21,8.22,-0.02,326.0
1150415,2514,龍邦,226444.0,3053028.0,13.55,13.55,13.35,13.5,0.0,235.0
1150415,2515,中工,4069968.0,54149167.0,13.4,13.45,13.2,13.35,-0.05,1686.0
1150415,2516,新建,444078.0,6288440.0,14.0,14.35,14.0,14.15,0.3,933.0
1150415,2520,冠德,1258517.0,38926239.0,30.9,31.2,30.7,31.2,0.3,848.0
1150415,2524,京城,84114.0,3284343.0,38.5,39.4,38.5,38.95,0.0,107.0
1150415,2527,宏璟,1868590.0,72828414.0,38.05,40.0,38.05,39.2,1.5,1416.0
1150415,2528,皇普,215235.0,5217457.0,24.15,24.4,24.15,24.25,0.2,168.0
1150415,2530,華建,862742.0,19731947.0,22.7,23.0,22.55,22.85,0.15,606.0
1150415,2534,宏盛,455531.0,9023502.0,19.95,19.95,19.7,19.8,-0.1,352.0
1150415,2535,達欣工,616088.0,43672449.0,70.4,71.5,69.8,71.4,1.1,744.0
1150415,2536,宏普,213146.0,4741522.0,22.25,22.35,22.15,22.35,0.1,127.0
1150415,2537,聯上發,440107.0,4603535.0,10.6,10.6,10.4,10.45,-0.05,371.0
1150415,2538,基泰,508460.0,5121753.0,10.15,10.15,10.0,10.0,-0.1,198.0
1150415,2539,櫻花建,728645.0,34475558.0,47.8,47.8,47.1,47.25,-0.25,931.0
1150415,2540,愛山林,898507.0,45721037.0,50.3,51.5,50.0,51.4,1.3,776.0
1150415,2542,興富發,5312134.0,187950608.0,35.7,35.75,35.2,35.35,-0.3,3496.0
1150415,2543,皇昌,1082702.0,62792476.0,58.2,58.4,57.6,57.8,0.3,851.0
1150415,2545,皇翔,293066.0,10747423.0,36.85,37.0,36.55,36.65,-0.1,395.0
1150415,2546,根基,91671.0,7907854.0,86.1,86.5,85.9,86.2,0.1,291.0
1150415,2547,日勝生,1300874.0,14148501.0,11.0,11.0,10.8,10.9,0.0,533.0
1150415,2548,華固,1718748.0,221796020.0,129.0,130.0,127.5,129.5,0.5,1539.0
1150415,2597,潤弘,538855.0,81736480.0,153.0,153.0,150.5,151.5,-1.5,718.0
1150415,2601,益航,1829280.0,10481844.0,5.66,5.83,5.66,5.71,0.06,960.0
1150415,2603,長榮,10154229.0,2055814853.0,202.0,204.0,200.5,203.0,2.0,8251.0
1150415,2605,新興,17378710.0,621812858.0,36.8,36.95,34.6,35.7,-0.55,8984.0
1150415,2606,裕民,7237427.0,454943900.0,61.4,64.0,61.4,63.0,2.7,5100.0
1150415,2607,榮運,731755.0,37207132.0,51.0,51.1,50.6,50.7,0.0,549.0
1150415,2608,嘉里大榮,214134.0,6638317.0,30.9,31.1,30.9,31.0,0.1,250.0
1150415,2609,陽明,18704734.0,956042738.0,50.5,51.6,50.4,51.5,1.1,10782.0
1150415,2610,華航,32343932.0,590848044.0,18.35,18.35,18.2,18.25,0.0,10444.0
1150415,2611,志信,405466.0,6080332.0,15.1,15.1,14.9,14.9,-0.15,330.0
1150415,2612,中航,1975102.0,116048959.0,56.7,60.3,56.7,58.7,2.9,1554.0
1150415,2613,中櫃,964217.0,22142844.0,22.9,23.3,22.8,23.0,0.05,512.0
1150415,2614,東森,696127.0,14210120.0,20.5,20.65,20.3,20.45,0.1,587.0
1150415,2615,萬海,10214769.0,790719692.0,76.3,78.0,76.3,77.6,1.4,5417.0
1150415,2616,山隆,661892.0,10512113.0,16.25,16.25,15.7,15.95,-0.1,2077.0
1150415,2617,台航,1411642.0,43784211.0,30.65,31.3,30.65,30.9,0.7,949.0
1150415,2618,長榮航,27981242.0,980079162.0,35.2,35.35,34.75,34.75,-0.4,13200.0
1150415,2630,亞航,992904.0,46620655.0,46.6,47.7,46.5,46.65,0.35,855.0
1150415,2633,台灣高鐵,4208222.0,112764079.0,26.9,26.95,26.65,26.9,0.05,2050.0
1150415,2634,漢翔,4615277.0,221688024.0,47.6,48.65,47.55,47.7,0.2,3181.0
1150415,2636,台驊控股,294120.0,20035321.0,67.9,68.4,67.7,68.3,0.4,348.0
1150415,2637,慧洋-KY,4790102.0,347153833.0,71.3,73.3,71.1,72.5,2.3,3573.0
1150415,2642,宅配通,94349.0,2153858.0,22.95,22.95,22.75,22.9,-0.05,238.0
1150415,2645,長榮航太,1150107.0,177614351.0,151.5,157.5,151.5,153.5,2.5,1341.0
1150415,2646,星宇航空,3872497.0,81281739.0,21.0,21.1,20.9,21.0,0.0,2908.0
1150415,2701,萬企,109924.0,1195758.0,10.95,10.95,10.85,10.85,-0.1,73.0
1150415,2702,華園,1487441.0,25340061.0,15.8,17.35,15.8,17.1,1.3,1914.0
1150415,2704,國賓,105375.0,4529399.0,42.95,43.3,42.65,42.95,0.15,151.0
1150415,2705,六福,341858.0,5777422.0,16.8,17.05,16.75,16.95,0.1,279.0
1150415,2706,第一店,230303.0,2932431.0,12.75,12.8,12.65,12.7,0.0,196.0
1150415,2707,晶華,526889.0,101030679.0,193.0,193.0,191.0,191.5,-1.0,728.0
1150415,2712,遠雄來,17050.0,281750.0,16.65,16.65,16.35,16.35,0.05,18.0
1150415,2722,夏都,68931.0,1719483.0,25.2,25.2,24.8,25.0,0.0,89.0
1150415,2723,美食-KY,298966.0,20053075.0,68.4,68.4,66.6,67.0,-0.9,595.0
1150415,2727,王品,196930.0,44698508.0,226.5,228.0,226.0,228.0,2.0,4620.0
1150415,2731,雄獅,1190666.0,191368832.0,162.0,162.0,160.0,160.0,-1.5,1355.0
1150415,2739,寒舍,533419.0,19079051.0,35.5,36.15,35.0,36.15,0.15,352.0
1150415,2748,雲品,275661.0,11554598.0,41.65,42.5,41.4,41.6,-0.65,342.0
1150415,2753,八方雲集,168456.0,30921497.0,184.0,184.5,183.0,183.5,0.5,253.0
1150415,2762,世界健身-KY,26866.0,1967678.0,73.4,73.5,72.9,73.1,-0.2,129.0
1150415,2801,彰銀,18834435.0,401199940.0,21.2,21.4,21.15,21.4,0.2,5370.0
1150415,2812,台中銀,7507529.0,155265956.0,20.75,20.75,20.6,20.7,0.0,3440.0
1150415,2816,旺旺保,247116.0,7873059.0,31.55,32.05,31.5,31.85,0.3,166.0
1150415,2820,華票,865883.0,14873288.0,17.2,17.25,17.1,17.15,0.0,500.0
1150415,2832,台產,346604.0,17004106.0,49.5,49.5,48.55,48.55,0.55,436.0
1150415,2834,臺企銀,33478958.0,517401775.0,15.35,15.5,15.35,15.5,0.15,6281.0
1150415,2836,高雄銀,1333231.0,16328295.0,12.25,12.3,12.2,12.25,0.0,458.0
1150415,2836A,高雄銀甲特,70740.0,1737901.0,24.6,24.65,24.45,24.65,0.1,36.0
1150415,2838,聯邦銀,1329322.0,27999807.0,21.0,21.2,20.95,21.05,0.0,676.0
1150415,2838A,聯邦銀甲特,24000.0,1308800.0,54.5,54.6,54.5,54.5,-0.1,14.0
1150415,2845,遠東銀,5578792.0,70494303.0,12.65,12.7,12.6,12.65,0.0,2026.0
1150415,2849,安泰銀,170580.0,2358899.0,13.65,13.9,13.65,13.85,0.15,178.0
1150415,2850,新產,454904.0,57851865.0,126.0,128.5,126.0,127.0,1.0,583.0
1150415,2851,中再保,2282637.0,71780505.0,31.85,31.85,31.25,31.3,-0.5,1214.0
1150415,2852,第一保,459782.0,12116379.0,26.35,26.4,26.25,26.25,0.0,269.0
1150415,2855,統一證,8530935.0,277158031.0,31.75,32.9,31.7,32.85,1.2,3840.0
1150415,2867,三商壽,12022022.0,95330462.0,7.88,7.99,7.85,7.91,0.02,2534.0
1150415,2880,華南金,20105034.0,721175552.0,35.25,36.2,34.95,36.05,1.05,11160.0
1150415,2881,富邦金,21344754.0,1871254479.0,88.0,88.4,87.1,87.5,-0.1,15389.0
1150415,2881A,富邦特,33415.0,2140977.0,64.0,64.2,64.0,64.2,0.1,41.0
1150415,2881B,富邦金乙特,154346.0,9658318.0,62.5,62.6,62.5,62.6,0.0,68.0
1150415,2881C,富邦金丙特,173453.0,8928565.0,51.5,51.7,51.4,51.6,0.1,127.0
1150415,2882,國泰金,27938701.0,2028474813.0,72.9,73.0,72.0,72.9,0.2,11886.0
1150415,2882A,國泰特,109022.0,6788965.0,62.2,62.4,62.2,62.4,0.1,40.0
1150415,2882B,國泰金乙特,38487.0,2336525.0,60.7,60.8,60.7,60.8,0.0,15.0
1150415,2883,凱基金,37659032.0,784742698.0,20.9,21.0,20.7,20.75,-0.1,9080.0
1150415,2883B,凱基金乙特,1395301.0,11531139.0,8.28,8.29,8.25,8.29,0.0,265.0
1150415,2884,玉山金,38138993.0,1254026033.0,32.8,33.1,32.6,32.95,0.25,12270.0
1150415,2885,元大金,29370682.0,1480252457.0,50.2,50.9,49.7,50.4,0.85,13134.0
1150415,2886,兆豐金,22320064.0,880802263.0,39.3,39.6,39.2,39.5,0.15,8214.0
1150415,2887,台新新光金,50971144.0,1255892437.0,24.75,24.8,24.55,24.6,0.15,11611.0
1150415,2887E,台新新光戊特一,127867.0,6567622.0,51.3,51.4,51.3,51.4,0.0,106.0
1150415,2887F,台新新光戊特二,3283.0,156631.0,47.7,47.75,47.7,47.75,-0.15,88.0
1150415,2887G,台新新光庚特一,96241.0,4100126.0,42.6,42.65,42.55,42.6,0.0,45.0
1150415,2887H,台新新光庚特二,62311.0,2571727.0,41.3,41.35,41.2,41.35,0.05,42.0
1150415,2887I,台新新光辛特,9567610.0,89906480.0,9.39,9.41,9.38,9.39,0.0,866.0
1150415,2887Z1,台新新光己特,71926.0,1277395.0,17.8,17.8,17.75,17.75,0.0,58.0
1150415,2889,國票金,2058450.0,31536732.0,15.2,15.4,15.2,15.3,0.05,1295.0
1150415,2890,永豐金,17959345.0,596645220.0,33.2,33.35,32.95,33.3,0.1,6561.0
1150415,2891,中信金,55358343.0,2921702972.0,53.3,53.4,52.5,52.8,-0.3,28778.0
1150415,2891B,中信金乙特,17212.0,1104607.0,64.2,64.2,64.2,64.2,-0.1,90.0
1150415,2891C,中信金丙特,51951.0,3220327.0,62.0,62.0,62.0,62.0,0.0,123.0
1150415,2892,第一金,20594673.0,593457098.0,28.75,28.95,28.7,28.85,0.25,6554.0
1150415,2897,王道銀行,3716567.0,38458419.0,10.3,10.4,10.3,10.35,0.0,998.0
1150415,2897B,王道銀乙特,37000.0,439800.0,11.9,11.9,11.85,11.9,0.0,17.0
1150415,2901,欣欣,52410.0,1236468.0,23.8,23.8,23.35,23.75,0.2,208.0
1150415,2903,遠百,1320155.0,30379037.0,22.95,23.1,22.9,23.0,0.05,827.0
1150415,2904,匯僑,69954.0,1168573.0,16.85,16.85,16.6,16.8,0.1,69.0
1150415,2905,三商,470693.0,6917584.0,14.7,14.8,14.6,14.7,0.05,306.0
1150415,2906,高林,154130.0,1998350.0,13.0,13.0,12.9,13.0,0.0,130.0
1150415,2908,特力,385322.0,7748167.0,20.1,20.2,19.95,20.2,0.1,206.0
1150415,2910,統領,53722.0,1211946.0,22.7,22.95,22.2,22.6,0.45,62.0
1150415,2911,麗嬰房,87703.0,435531.0,4.98,5.0,4.96,4.99,-0.05,102.0
1150415,2912,統一超,2598554.0,597502571.0,227.5,231.5,226.5,231.5,4.0,2802.0
1150415,2913,農林,1534324.0,18699998.0,12.3,12.35,12.1,12.2,-0.05,779.0
1150415,2915,潤泰全,1759923.0,81681834.0,46.25,46.7,46.25,46.4,0.15,995.0
1150415,2923,鼎固-KY,299376.0,7188628.0,20.9,24.6,20.9,24.6,2.15,1038.0
1150415,2929,淘帝-KY,167809.0,1052810.0,6.2,6.35,6.2,6.25,0.03,165.0
1150415,2939,永邑-KY,10008.0,246279.0,24.45,25.25,24.4,24.4,-0.05,15.0
1150415,2945,三商家購,9623.0,407864.0,42.6,42.8,41.85,42.3,0.2,24.0
1150415,3002,歐格,222955.0,4237287.0,19.15,19.35,18.85,18.9,-0.1,271.0
1150415,3003,健和興,1032473.0,55304765.0,54.8,54.8,53.1,53.5,-0.9,1040.0
1150415,3004,豐達科,398658.0,46822214.0,118.0,120.0,115.0,115.5,-1.0,460.0
1150415,3005,神基,4873199.0,474207204.0,98.1,98.1,96.7,97.5,-0.6,4864.0
1150415,3006,晶豪科,12478018.0,1989936777.0,164.0,165.5,155.5,156.0,-4.5,10436.0
1150415,3008,大立光,4245180.0,12030766595.0,2875.0,2930.0,2750.0,2820.0,150.0,18354.0
1150415,3010,華立,993287.0,133662090.0,136.5,136.5,133.5,135.0,0.0,1091.0
1150415,3011,今皓,807917.0,10292860.0,13.0,13.15,12.5,12.6,-0.35,456.0
1150415,3013,晟銘電,2223523.0,229786453.0,105.0,105.5,102.0,104.0,0.5,2241.0
1150415,3014,聯陽,685402.0,82955773.0,121.5,122.0,120.5,121.0,0.5,768.0
1150415,3015,全漢,257756.0,13125281.0,51.2,51.5,50.3,50.3,-0.8,418.0
1150415,3016,嘉晶,4741528.0,295444927.0,60.8,64.4,60.1,62.6,1.8,3470.0
1150415,3017,奇鋐,3238805.0,7606030025.0,2375.0,2375.0,2310.0,2325.0,15.0,8717.0
1150415,3018,隆銘綠能,16086.0,175825.0,10.8,11.25,10.8,10.9,0.0,119.0
1150415,3019,亞光,4703046.0,605226302.0,133.5,133.5,126.0,127.0,-4.0,5394.0
1150415,3021,鴻名,171433.0,2906611.0,17.1,17.1,16.8,16.9,-0.15,113.0
1150415,3022,威強電,762253.0,51761007.0,68.0,68.4,67.2,67.4,-0.2,734.0
1150415,3023,信邦,1292075.0,348741283.0,271.5,273.5,267.5,268.5,0.5,1679.0
1150415,3024,憶聲,1897873.0,19045883.0,10.1,10.15,10.0,10.05,0.0,537.0
1150415,3025,星通,761474.0,48832378.0,63.5,65.0,63.0,63.9,1.0,931.0
1150415,3026,禾伸堂,3592180.0,806909820.0,228.0,229.0,222.5,223.0,-6.5,4423.0
1150415,3027,盛達,419845.0,8170562.0,19.4,19.8,19.3,19.4,0.1,348.0
1150415,3028,增你強,10697479.0,697961592.0,68.0,68.9,62.8,62.9,-1.2,7870.0
1150415,3029,零壹,1333996.0,130099633.0,98.5,99.0,96.8,97.1,-1.2,1831.0
1150415,3030,德律,5788121.0,1780192626.0,303.0,314.5,300.0,308.0,5.0,6924.0
1150415,3031,佰鴻,18276231.0,584272957.0,31.5,33.1,30.25,32.35,1.25,9861.0
1150415,3032,偉訓,843031.0,51314735.0,60.9,61.7,60.4,60.4,-0.9,862.0
1150415,3033,威健,3866312.0,131973221.0,34.8,34.8,33.1,33.9,-0.55,2685.0
1150415,3034,聯詠,4513506.0,1829866060.0,401.0,410.0,401.0,405.0,6.5,6975.0
1150415,3035,智原,3546168.0,535568023.0,154.5,155.0,149.0,149.5,-3.5,3730.0
1150415,3036,文曄,6764395.0,1556783165.0,231.5,233.5,228.0,229.5,2.0,6493.0
1150415,3037,欣興,8044362.0,4959383226.0,600.0,629.0,600.0,618.0,21.0,7814.0
1150415,3038,全台,1858441.0,42324208.0,22.8,23.05,22.1,22.95,0.3,1017.0
1150415,3040,遠見,111145.0,5197126.0,47.1,47.6,46.1,46.4,-0.7,233.0
1150415,3041,揚智,673830.0,14997746.0,22.6,22.6,22.0,22.0,-0.25,606.0
1150415,3042,晶技,20829776.0,2694149877.0,133.0,133.0,125.0,130.5,-3.0,14434.0
1150415,3043,科風,50548.0,983572.0,19.4,19.6,19.35,19.4,0.05,515.0
1150415,3044,健鼎,10265314.0,4139865218.0,391.0,416.5,385.5,402.0,20.5,11637.0
1150415,3045,台灣大,7576249.0,832291495.0,110.0,110.0,109.5,110.0,0.0,3544.0
1150415,3046,建碁,260460.0,12701747.0,49.3,49.3,48.5,48.7,0.0,187.0
1150415,3047,訊舟,1269365.0,20099156.0,15.8,16.0,15.65,16.0,0.3,1068.0
1150415,3048,益登,8499721.0,344167853.0,39.5,41.7,39.4,39.85,0.85,5141.0
1150415,3049,精金,7250785.0,85952593.0,11.7,12.2,11.65,11.75,0.05,2920.0
1150415,3050,鈺德,610834.0,8073647.0,13.1,13.3,13.1,13.3,0.2,671.0
1150415,3051,力特,968140.0,20013778.0,20.9,21.0,20.35,20.6,0.0,687.0
1150415,3052,夆典,781043.0,8608783.0,11.05,11.1,11.0,11.05,0.05,282.0
1150415,3054,立萬利,550710.0,38001659.0,72.2,72.3,66.2,66.6,-4.2,687.0
1150415,3055,蔚華科,243972.0,15226739.0,62.3,63.0,61.9,62.6,1.6,254.0
1150415,3056,富華新,1436362.0,21205297.0,14.75,14.95,14.65,14.75,0.0,906.0
1150415,3057,喬鼎,1279582.0,24741846.0,18.7,20.35,18.05,19.0,0.25,1272.0
1150415,3058,立德,904512.0,8218281.0,9.12,9.19,9.05,9.05,-0.07,769.0
1150415,3059,華晶科,1846495.0,68079754.0,37.2,37.45,36.6,36.6,-0.3,1222.0
1150415,3060,銘異,5361273.0,170650925.0,31.75,32.6,31.1,31.45,0.25,3649.0
1150415,3062,建漢,13472583.0,415255049.0,31.3,31.65,30.3,30.7,-0.75,7060.0
1150415,3090,日電貿,12097970.0,1305200929.0,111.0,112.0,105.0,107.0,0.5,9068.0
1150415,3092,鴻碩,1281082.0,46567264.0,36.35,36.35,36.35,36.35,3.3,640.0
1150415,3094,聯傑,366936.0,8479381.0,23.05,23.35,22.9,22.9,0.05,274.0
1150415,3130,一零四,44341.0,9808118.0,221.0,222.0,220.5,221.0,0.0,145.0
1150415,3135,凌航,2057129.0,261041316.0,129.0,129.0,125.0,125.0,1.5,1834.0
1150415,3138,耀登,3191684.0,574740735.0,178.5,186.0,175.0,176.5,0.0,3273.0
1150415,3149,正達,4444611.0,188908560.0,43.7,43.7,41.65,42.0,-1.0,3351.0
1150415,3150,鈺寶-創,52053.0,971198.0,18.9,18.95,18.4,18.55,0.1,94.0
1150415,3164,景岳,72167.0,1304629.0,17.95,18.2,17.95,18.0,0.05,122.0
1150415,3167,大量,711123.0,501217201.0,707.0,716.0,691.0,701.0,29.0,1545.0
1150415,3168,眾福科,313637.0,15119055.0,47.05,49.25,46.8,48.5,1.45,257.0
1150415,3189,景碩,42021402.0,16224247651.0,376.5,399.0,363.5,383.5,12.5,45759.0
1150415,3209,全科,4562935.0,211096755.0,46.3,47.2,45.25,46.0,-0.3,3178.0
1150415,3229,晟鈦,986001.0,24374550.0,24.55,26.3,24.0,25.45,0.95,589.0
1150415,3231,緯創,39441685.0,5313533855.0,137.5,138.0,132.0,133.0,-3.5,27569.0
1150415,3257,虹冠電,289290.0,15547486.0,53.3,54.1,53.3,53.4,0.2,302.0
1150415,3266,昇陽,84119.0,1159909.0,13.95,13.95,13.55,13.75,-0.15,72.0
1150415,3296,勝德,33136.0,719373.0,21.55,21.8,21.55,21.7,0.2,71.0
1150415,3305,昇貿,8407771.0,1011890808.0,122.0,122.5,118.5,119.0,-0.5,6904.0
1150415,3308,聯德,133350.0,2800558.0,21.25,21.45,20.4,20.75,-0.05,221.0
1150415,3311,閎暉,162802.0,5352864.0,33.0,33.25,32.6,33.0,0.2,156.0
1150415,3312,弘憶股,2069763.0,84268433.0,40.5,41.5,40.2,40.45,0.45,2420.0
