Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
THEY PUT THEIR WHOLE AESPUSSY IN THIS SONG UGH IM OBSESSED,304,他們把全部的怨言都投入在這首歌裡，呃，我著迷,,0,
"4 Visual
4 Vocal
4 Dancer
4 Rapper
4 Talented
Aespa is cool!❤❤",305,"4 視覺
4 聲樂
4 Dancer
4 说唱歌手
4 才華洋溢
艾斯帕太酷了！ ❤❤",才華|洋溢; 艾斯帕|酷,2,4  才華 洋溢 || 艾斯帕 太 酷 了
"10M (Done)
20M (Done)
Next goal -> 30M 

Fighting MY'S !!!",306,"10M（完成）
20M（完成）
下一個目標 -> 30M

與我的戰鬥！",,0,
Sm lemonade songs always slay,307,sm檸檬水歌總是skill,,0,
"Damn, one of the few releases I was on time for and is an absolute banger. Plus Winter’s rap is just 🤌.",308,該死，這是我準時發布的少數版本之一，而且絕對是一個糟糕的版本。另外，Winter 的饒舌簡直就是🤌。,版本|準時; 版本|糟糕,2,該死 ， 這 是 我 準時 發布 的 少數 版本 之 一 ， 而且 絕對 是 一 個 糟糕 的 版本
Winter just giving everything in this mv she own this era,309,Winter在這支MV中付出了一切，她擁有這個時代,,0,
So addictive! The vocals are insane and Kim Minjeong’s rap is crazzzzyyyy,310,太讓人上癮了！歌聲很瘋狂，金珉廷的饒舌也很瘋狂,人|上癮; 歌聲|瘋狂; 金珉廷|瘋狂,3,太 讓 人 上癮 了 || 歌聲 很 瘋狂 ， 金珉廷 的 饒舌 也 很 瘋狂
keep streaming guys !!!!!!!!,311,繼續直播吧各位！ ！ ！ ！ ！ ！ ！,,0,
2:32  MY FAVORITE PART  😭,312,2:32 我最喜歡的部分 ??,,0,
Giselle getting insane screen time AND proper vocal + rap moments?? oh the universe finally stopped playing with me 😭 diva WONNNN,313,吉賽兒獲得瘋狂的螢幕時間和適當的聲音+說唱時刻？噢，宇宙終於不再玩我了 😭 天后 WONNNN,吉賽兒|瘋狂; 時刻|適當; 時間|瘋狂; 時間|適當; 聲音|適當; 螢幕|瘋狂; 螢幕|適當,7,吉賽兒 獲得 瘋狂 的 螢幕 時間 和 適當 的 聲音 + 說唱 時刻
7.8 mil views in 11 hours is crazy let's make it 10 mil in a day 50 mil in a week or month and then finally 100mil U can DO IT AESPA AND MYS,314,11 小時內 780 萬次瀏覽量太瘋狂了，讓我們在一天內達到 1000 萬次，在一周或一個月內達到 5000 萬次，最後達到 1 億次，你可以做到 AESPA 和 MYS,瀏覽量|瘋狂,1,11  小時 內  780 萬 次 瀏覽量 太 瘋狂 了 ， 讓 我們 在 一 天 內 達到  1000  萬 次 ， 在 一 周 或 一 個 月 內 達到  5000  萬 次 ， 最後 達到  1 億 次 ， 你 可以 做到  AESPA  和  MYS
another hit from AESPA! tokkimy here,315,AESPA 的又一熱門！託基米在這裡,,0,
IT'S 6 IN THE MORNING AND I'VE BEEN UP THE WHOLE NIGHT WAITING FOR THIS,316,現在是早上 6 點，我整晚都在等這一刻,,0,
OMG SOTY!! AESPA COMEBACK TO SAVE KPOP THEY DID IT AGAIN!!,317,天哪，索蒂！ ！ AESPA 捲土重來拯救 KPOP 他們再次做到了！,,0,
"3 reasons to listen to lemonade:
1.Aespa
2.Aespa
3.Aespa",318,"聽聽檸檬水的 3 個理由：
1.艾斯帕
2.艾斯帕
3.艾斯帕",,0,
"Mys kalo lagi war: 😡😤🤯🤯
Mys kalo streaming: menghilang",319,"如果是戰爭的話我的天：😡😤🤯🤯
我的如果串流：消失",,0,
SONG OF THE YEAR MV OF THE YEAR,320,年度歌曲年度MV,,0,
"1:34 NINGNING ""MUCHAS GRACIAS MI AMOR"" ITS HEALING ME",321,1:34 寧寧「非常感謝你我的愛」它治癒了我,寧寧|感謝; 愛|感謝,2,1:34   寧寧 「 非常 感謝 你我 的 愛 」 它 治癒 了 我
0:39 Winter ❤ it's gonna be my fav part of the song,322,0:39 Winter ❤ 這將是這首歌中我最喜歡的部分,歌|喜歡,1,0:39  Winter ❤  這 將 是 這 首 歌 中 我 最 喜歡 的 部分
30M in 1 week str3am more mys,323,1 週內 30M str3am 更多我的,,0,
0:40 OMG WINTER RAP IS SO NICE 😭✨,324,0:40 天哪，冬季饒舌太棒了 😭✨,天|饒舌,1,0:40   天 哪 ， 冬季 饒舌 太 棒 了  😭 ✨
"giselle is GLOWING! love the newjeans refference, the 60's to 90's style, all of it, lemonade soty!!! this isn't aespa, it's æspa!",325,吉賽兒正在發光！喜歡新牛仔褲的參考，60 年代到 90 年代的風格，所有這些，檸檬水！ ！ ！這不是 aespa，這是 æspa！,參考|喜歡; 參考|新; 吉賽兒|發光; 牛仔褲|喜歡; 牛仔褲|新,5,吉賽兒 正在 發光 || 喜歡 新 牛仔褲 的 參考 ， 60 年代 到  90  年代 的 風格 ， 所有 這些 ， 檸檬水
After hybe' disappointing releases this felt like cure to my ears,326,在《hybe》令人失望的發行之後，這感覺像是治癒了我的耳朵,人|失望,1,在 《 hybe 》 令 人 失望 的 發行 之後 ， 這 感覺 像是 治癒 了 我 的 耳朵
Don't be lazy mys! Keep str3æming!,327,別偷懶我的！繼續努力！,,0,
"I know why Karina is really popular in AESPA,,,and is the most popular member,,it's because she always creates a strong attraction, I can't look away from her even a little bit",328,"我知道為什麼Karina在AESPA很受歡迎,,,並且是最受歡迎的成員,,因為她總是給人一種強烈的吸引力，我無法把目光從她身上移開一點",人|強烈; 吸引力|強烈,2,"我 知道 為什麼 Karina 在 AESPA 很 受 歡迎 , , , 並且 是 最 受 歡迎 的 成員 , , 因為 她 總是 給 人 一 種 強烈 的 吸引力 ， 我 無法 把 目光 從 她 身 上 移開 一點"
winter about to start singing genie 0:17,329,冬天即將開始精靈歌唱 0:17,,0,
2:03 ningning swag！！！,330,2:03 閃耀贓物!!!!!,贓物|閃耀,1,2:03  閃耀 贓物
Comeback of the queens 😍,331,女王們的回歸😍,,0,
"0:39 WINTER RAP SO FAST AND ADDICTIVEEE OMGG, MY MINJEONGGG",332,0:39 冬季饒舌如此快速且令人上癮天哪，我的 MINJEONGGG,人|上癮; 人|快速; 人|饒舌; 天|上癮; 天|快速,5,0:39   冬季 饒舌 如此 快速 且 令 人 上癮 天 哪 ， 我 的  MINJEONGGG
2:25 WINTER PART IS INSANE😭🔥,333,2:25 冬季部分太瘋狂了😭🔥,,0,
3:07 I got Blackmamba feels after watching this,334,3:07 看完這我有Blackmamba的感覺,,0,
"let's achieve 25m today, My's!",335,今天我們就達到25m吧，我的！,,0,
2:33  OMG THAT HIGH NOTE!,336,2:33 天哪，這麼高音！,,0,
0:40 WINTER’s part on fireeee,337,0:40 WINTER 的 fireeee 部分,,0,
"0:40 Winter is such an ACE, all round.",338,0:40 冬天在各方面都是王牌。,,0,
winter's rap is so incredible❤,339,冬天的饒舌真是不可思議❤,,0,
WINTER RAP IS INSANE!! she's vocal line but the rap is really cool,340,冬季饒舌太瘋狂了！她的聲線很好，但是說唱真的很酷,聲線|好,1,她 的 聲線 很 好 ， 但是 說 唱 真的 很 酷
0:40 Oh winter the icon you are 🙏🏻🙏🏻,341,0:40哦冬天你就是偶像🙏🏻🙏🏻,,0,
"SOTD (Song Of The Day)
SOTM (Song Of The Month)
SOTS (Song Of The Summer)
SOTY (Song Of The Year)
SOTD (Song Of The Decade)
SOTC (Song Of The Century)",342,"SOTD（每日歌曲）
SOTM（本月歌曲）
SOTS（夏日之歌）
SOTY（年度歌曲）
SOTD（十年之歌）
SOTC（世紀之歌）",,0,
曲の中毒性もすごいんだけど、MVの見せ方？演出？が上手で、MV自体もすごく中毒性あって何度も見に来ちゃう,343,這首歌確實會讓人上癮，但是音樂錄影帶是如何呈現的呢？方向？非常擅長，而且MV本身就很上癮，所以我會常常回來看。,人|上癮; 歌|上癮; 錄影帶|上癮; 音樂|上癮,4,這 首 歌 確實 會 讓 人 上癮 ， 但是 音樂 錄影帶 是 如何 呈現 的 呢
0:15 YES OFFICER WINTER,344,0:15 是的，溫特警官,,0,
"Expected: A sweet, refreshing summer drink ☀️🍋
Received: A cyberpunk, heavy-bass, reality-bending cinematic masterpiece 🛸🔥
aespa doesn't just make comebacks, they literally hack the K-pop simulation.
MYs drop a 🍋 if you agree!",345,"期待：甜甜清爽的夏日飲品☀️🍋
得獎作品：賽博龐克、重低音、扭曲現實的電影傑作🛸🔥
aespa 不僅捲土重來，他們還真正破解了韓國流行音樂模擬。
如果您同意，我的朋友們就給我一個🍋吧！",們|同意; 朋友|同意; 音樂|流行; 飲品|清爽; 飲品|甜甜,5,期待 ： 甜甜 清爽 的 夏日 飲品 ☀️🍋 || aespa  不僅 捲土重來 ， 他們 還 真正 破解 了 韓國 流行 音樂 模擬 || 如果 您 同意 ， 我 的 朋友 們 就 給 我 一 個 🍋 吧
0:39 LET'S GO RAPPER WINTERRRR,346,0:39 讓我們去饒舌歌手 WINTERRRRR,歌手|饒舌,1,0:39  讓 我們 去 饒舌 歌手  WINTERRRRR
2:11 THIS PART HELLO THE BRIDGE IS INSANE,347,2:11 這部分你好，橋樑很瘋狂,橋樑|好; 橋樑|瘋狂,2,2:11   這 部分 你 好 ， 橋樑 很 瘋狂
1:41 WINTER'S part is addictive!,348,1:41 WINTER 的部分讓人上癮！,人|上癮,1,1:41  WINTER  的 部分 讓 人 上癮
WHIPLASH + SPICY + SUPERNOVA,349,鞭打 + 辣 + 超新星,新星|辣,1,鞭打  +  辣  +  超 新星
"I love Winter the most in this performance, i think, Winter owned this stage, isn't it??😍😍😍",350,這場表演我最喜歡Winter，我想，這個舞台是Winter的，不是嗎？ ？ 😍😍😍,,0,
keep streaming,351,繼續直播,,0,
Winter so pretty and talented,352,冬天如此美麗和才華橫溢,才華|橫溢; 才華|美麗,2,冬天 如此 美麗 和 才華 橫溢
0:39 Winter GURL OMGGGGG✨️,353,0:39 冬天 GURL OMGGGGG✨️,,0,
2:12 NINGNING PART IS SO COOL!,354,2:12 寧寧部分太酷了！,,0,
Where Mys ?? Les't go streaming why you not streaming mys??? Support guys 🙄,355,我的在哪裡？ ？不去直播為什麼不直播我的？ ？ ？支持小夥伴們🙄,們|小; 夥伴|小,2,支持 小 夥伴 們 🙄
1:26 addicted to giselle's rap ❤️‍🔥🫦,356,1:26 沉迷於吉賽兒的饒舌❤️‍🔥🫦,吉賽兒|饒舌,1,1:26  沉迷 於 吉賽兒 的 饒舌 ❤️‍🔥 🫦
Winter bagus banget gilaa,357,冬天真是太棒了,,0,
1:44 winter so beautiful,358,1:44 冬天真美,,0,
Sassy maknae Ning yizhou,359,Sassy maknae Ning yizhou,,0,
holy fckk winter is really gorgeous,360,神聖的fckk冬天真的很美,,0,
2:11 AESPA YOU ALWAYS DEVOUR IN THE BRIDGES,361,2:11 永遠在橋樑中吞噬的 AESPA,,0,
0:39 WINTER WHEN YOU RAP PRONOUNCE IT'S ADDICTING,362,0:39 冬天，當你的饒舌宣告它令人上癮時,人|上癮; 人|饒舌,2,0:39   冬天 ， 當 你 的 饒舌 宣告 它 令 人 上癮 時
winter's lazy rap ON TOP,363,冬天的慵懶說唱 ON TOP,,0,
Winter always got the best part lmao she's insane,364,冬天總是最精彩的部分，她瘋了,,0,
"1:45 Ningning and Winter bumping XD
Welcome back the chaotic maknaes",365,"1:45 寧寧和冬季碰撞XD
歡迎回到混亂的忙內",忙|混亂,1,歡迎 回到 混亂 的 忙 內
"Karina is so pretty, every take of her make me more in love with her",366,卡琳娜太漂亮了，她的每個鏡頭都讓我更愛她,卡琳娜|漂亮,1,卡琳娜 太 漂亮 了 ， 她 的 每 個 鏡頭 都 讓 我 更 愛 她
Keep streaming mys,367,繼續直播我的,,0,
karinas voice so powerful amazing,368,卡里娜斯的聲音如此強大驚人,卡里娜斯|強大; 卡里娜斯|驚人; 聲音|強大; 聲音|驚人,4,卡里娜斯 的 聲音 如此 強大 驚人
"WHO gave Winter permission to look so pretty , I Think im in Love !!  1:44",369,誰允許冬天看起來這麼漂亮，我想我戀愛了！  1:44,,0,
와... 노래 진짜 좋네...,370,哇…這首歌真的很好聽…,歌|好聽,1,哇… 這 首 歌 真的 很 好聽 …
MUCHAS GRACIAS MI AMOR 🗣️🗣️🗣️🗣️🔥,371,非常感謝你我的愛🗣️🗣️🗣️🗣️🔥,你我|感謝; 愛|感謝,2,非常 感謝 你我 的 愛 🗣️🗣️🗣️🗣️🔥
"they got no eta, but they ate !! 1:12",372,他們沒有到達，但他們吃了！ ！ 1:12,,0,
I am very proud of Winter.,373,我為冬天感到非常自豪。,,0,
2:34 winter highnote 2:43 ningning highnote,374,2:34 冬高音 2:43 寧寧高音,,0,
Fighting Myss,375,戰鬥迷斯,,0,
"2:19 AHHH KIM MINJEONG HAVE 
MERCYYY",376,"2:19 啊啊金珉廷有
慈悲",,0,
"After listening to the whole album, I can say that it proves you can't produce a bad song when the artists themselves know how to SING. 

What's your favorite song in the album? Mine is Shakin'",377,"聽完整張專輯後，我可以說，這證明當藝術家本身懂得如何唱歌時，你不可能創作出一首糟糕的歌曲。 

專輯中你最喜歡哪首歌？我的正在搖晃",專輯|喜歡; 歌|喜歡; 歌曲|糟糕; 藝術家|懂得,4,聽完 整 張 專輯 後 ， 我 可以 說 ， 這 證明 當 藝術家 本身 懂得 如何 唱歌 時 ， 你 不可能 創作出 一 首 糟糕 的 歌曲 || 專輯 中 你 最 喜歡 哪 首 歌
OMG winter rapping is holy peak,378,天哪，冬季饒舌是神聖的巔峰,巔峰|神聖; 巔峰|饒舌,2,天哪 ， 冬季 饒舌 是 神聖 的 巔峰
YES WE GOT WINNING HIGH NOTE,379,是的，我們贏得了高調,,0,
"Giselle got lot of rap line here, I love it",380,吉賽兒在這裡有很多說唱台詞，我喜歡它,台詞|喜歡,1,吉賽兒 在 這裡 有 很多 說唱 台詞 ， 我 喜歡 它
1:34 NingNing speaking Spanish * faints in Latin *,381,1:34 寧寧說西班牙語 * 說拉丁語暈倒 *,拉丁語|暈倒; 西班牙語|暈倒,2,1:34   寧寧 說 西班牙語  *  說 拉丁語 暈倒  *
2:34 OMGG WINTER HIGH NOTE 🥵🥵,382,2:34 天哪，冬季高音🥵🥵,,0,
aespa make it lemonade!,383,aespa 做檸檬水！,,0,
1:25 this part Karina's deep voice ahhhh! Then Giselle's entrance gagged!❤,384,1:25 這部分卡琳娜低沉的聲音啊啊啊！然後吉賽兒的入口被堵住了！ ❤,卡琳娜|低沉; 聲音|低沉,2,1:25   這 部分 卡琳娜 低沉 的 聲音 啊 啊 啊
2:26 OMG MAMMMY RAP SOOO FASTTTTT ?????,385,2:26 天啊媽媽說唱太快了？ ？ ？,天|快; 媽媽|快,2,2:26   天 啊 媽媽 說唱 太 快 了
2:20 WINTER YOU’RE CRAZYYYYY,386,2:20 冬天你瘋了,,0,
I'll make it LEMONADEEEEE,387,我會把它做成檸檬水,,0,
0:40 WE GOT WINTER RAP AGAIN OMHGG,388,0:40 我們再次聽到冬季饒舌 OMHGG,,0,
0:17 IT FEELS LIKE A WHIPLASH SIBLINGS OMG,389,0:17 感覺就像是鞭打兄弟姊妹天哪,兄弟|感覺; 姊妹天|感覺,2,0:17  感覺 就 像是 鞭打 兄弟 姊妹天 哪
1:24 THIS PART IS FIRE,390,1:24 這部分很火,,0,
thank you sm for saving the industry with this,391,謝謝 sm 用這個拯救了這個行業,,0,
"FINALLY GISELLE GOT RAP LINES , WINTER NAILED HER RAP PART!! AND KARINA 1:25 AND NING 3:04 IS SO ADDICTIVE TO HEARR ❤❤❤❤",392,吉賽兒終於有了說唱台詞，溫特完美地完成了她的說唱部分！還有 KARINA 1:25 和 NING 3:04 聽著就上癮了❤❤❤❤,台詞|完美; 溫特|完美,2,吉賽兒 終於 有 了 說唱 台詞 ， 溫特 完美 地 完成 了 她 的 說唱 部分
Captain Winter goin crazy,393,冬天隊長瘋了,隊長|瘋,1,冬天 隊長 瘋 了
WINTER TOREEEEEEEE 0:38,394,冬天啊啊啊啊啊 0:38,,0,
When they say ETA and do the choreography of New Jeans ETA dance ❤ love it,395,當他們說 ETA 並編排 New Jeans ETA 舞蹈時❤喜歡它,舞蹈|喜歡,1,當 他們 說  ETA  並 編排  New Jeans  ETA  舞蹈 時 ❤ 喜歡 它
2:19 DAMN KIM WINTERRRR,396,2:19 該死的KIM WINTERRRR,,0,
1:24 Miss Karina 🫠❤‍🔥,397,1:24 卡琳娜小姐🫠❤‍🔥,,0,
24 million at least today please mys,398,至少今天有 2400 萬，拜託了,,0,
This is the best release in kpop this year omg,399,這是今年韓國流行音樂中最好的專輯，天啊,專輯|好; 音樂|好; 音樂|流行,3,這 是 今年 韓國 流行 音樂 中 最 好 的 專輯 ， 天啊
LEMONADE!!!!!!!!!!!!!,400,檸檬水！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,,0,
Ok now my bias is Giselle cause why not she is just so 🫦,401,好吧，現在我的偏見是吉賽爾，因為為什麼她不就是這樣🫦,,0,
เอางี้น้าาเพลงติดหูมากกกก,402,讓我們面對現實吧，這首歌非常朗朗上口。,,0,
Go 30M plsssss,403,請轉到 30M,,0,
23M>>>>,404,23M>>>>,,0,
Aespa might win MOTY (Mv of the year),405,Aespa 可能贏得 MOTY（年度 Mv）,,0,
devoraron 💅 💅,406,他們吞噬了💅💅,,0,
1:26 지젤에서 닝닝으로 이어지는 랩 파트는 진짜 너무 좋음 쫀득함이 날 미치게 함,407,1:26 吉賽兒和寧寧的饒舌部分真的很好，黏性讓我抓狂。,吉賽兒|饒舌; 寧寧|饒舌; 黏性|好; 黏性|抓狂,4,1:26   吉賽兒 和 寧寧 的 饒舌 部分 真的 很 好 ， 黏性 讓 我 抓狂
Giselles rap is my favourite part of the song!!!!!,408,吉賽兒說唱是這首歌中我最喜歡的部分！ ！ ！ ！,歌|喜歡,1,吉賽兒 說唱 是 這 首 歌 中 我 最 喜歡 的 部分
that was the most fire mv i ever saw,409,這是我看過最火的mv,,0,
happy 23M,410,快樂23M,,0,
Please vote for aespa in Linc and mubeat! Let’s support and help them win 💙⭐️,411,請為Linc和mubeat的aespa投票！讓我們支持並幫助他們獲勝💙⭐️,,0,
Mys keep streaming and voting for aespa on MNET PLUS and IDOL CHAMP,412,Mys 繼續在 MNET PLUS 和 IDOL CHAMP 上直播並為 aespa 投票,,0,
Happy 23 million guys,413,2300萬快樂的人,人|快樂,1,2300萬 快樂 的 人
i LOVE Winter’s”LIKE ZIP..IDC”,414,我喜歡 Winter 的“LIKE ZIP..IDC”,,0,
Vote for aespa on mnet plus,415,在 mnet plus 上為 aespa 投票,,0,
"22427 , bisa yuk hari ini 24 juta ntar malem",416,22427，今天晚上就賺2400萬吧,,0,
Atespa,417,阿泰斯帕,,0,
"As always aespa's songs are a bop! Love the song, MV and Choreography, everything is amazing!",418,一如既往，aespa 的歌曲都很受歡迎！喜歡這首歌、MV和編舞，一切都很棒！,歌|喜歡; 編舞|棒,2,喜歡 這 首 歌 、 MV 和 編舞 ， 一切 都 很 棒
VOTEEEEEEE,419,投票EEEEEE,,0,
WHIPLASH VIBE🔥,420,鞭打氛圍🔥,,0,
22.5M!!❤,421,22.5M！ ！ ❤,,0,
HOLY SHHHHH I LOVE YOU AESPA 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,422,神聖的噓噓我愛你AESPA,,0,
2:32 이 부분만 계속 듣고 싶다,423,2:32 我只想繼續聽這部分,,0,
IM OBSESSED WITH THIS SONG( 24/7) LOL,424,我對這首歌很著迷(24/7) 哈哈,,0,
닝닝 랩파트 ㅈㄴ 쫀득해,425,寧寧饒舌部分很有嚼勁,,0,
Everyone’s rap parts were epic!! ❤‍🔥🍋,426,每個人的饒舌部分都很棒！ ❤‍🔥🍋,人|饒舌,1,每 個 人 的 饒舌 部分 都 很 棒
"The more I listen,  the more I become addicted.",427,我聽得越多，就越上癮。,,0,
Bro  that's crazy omggggg totally obsessed,428,兄弟，太瘋狂了，完全著迷,兄弟|瘋狂,1,兄弟 ， 太 瘋狂 了 ， 完全 著迷
Anyone Today.........???,429,今天有人嗎…？ ？ ？,,0,
I CANT HELP MYSELF😩,430,我無法幫助自己😩,,0,
I MAKE IT LEMONADE,431,我把它做成檸檬水,,0,
love AeriNing's rap part!,432,喜歡AeriNing的rap部分！,,0,
"And after this banger, we will all start drinking LEMONADE",433,這場狂歡之後，我們都將開始喝檸檬水,,0,
Lemonale,434,檸檬醛,,0,
no way no way,435,沒辦法沒辦法,,0,
이 노랜 뜨겠다 뜬다,436,這首歌會流行，它會流行,歌|流行,1,這 首 歌 會 流行 ， 它 會 流行
"1:35 OMG is Spanish!! In english is ""thank you, my love"", i love that part ❤",437,1:35 天哪，是西班牙文！ ！英文是“謝謝你，我的愛人”，我喜歡這一部分❤,愛人|喜歡,1,英文 是 “ 謝謝 你 ， 我 的 愛人 ” ， 我 喜歡 這 一 部分 ❤
"Back then we had I Am The Best - 2ne1, now we have Lemonade",438,那時我們有 I Am The Best - 2ne1，現在我們有 Lemonade,,0,
I need more lemonadeeeeee,439,我需要更多檸檬水,檸檬水|需要,1,我 需要 更多 檸檬水
STREAMING!!!!!! MYS!!!!!!,440,正在直播！ ！ ！ ！我的天！ ！ ！ ！ ！ ！,,0,
"Flawless, my dear.",441,完美無瑕，親愛的。,,0,
3:06 SOTY,442,3:06 索蒂,,0,
ICONIC,443,標誌性的,,0,
These 15 boys in the AESPA M/V... are like introducing SMTR25 (SM TRAINEE) too 🙂‍↕️🙌🏻,444,AESPA M/V裡的這15個男孩...就像在介紹SMTR25（SM TRAINEE）🙂‍↕️🙌🏻,,0,
3:00 SOTY,445,下午 3:00,,0,
Whole nother lemon. A lemon a day keeps those haters away 🤭,446,整個另一個檸檬。一天一檸檬，那些討厭的人就遠離你了🤭,人|討厭; 檸檬|討厭,2,一 天 一 檸檬 ， 那些 討厭 的 人 就 遠離 你 了 🤭
무한재생 중임 에스파 데뷔한다고 사진 떴을때가 엊그제 같은데 이거 진짜야.. 감동적이야,447,真是無限玩下去啊好像就在昨天，Espa出道的照片出現了，但這卻是真的……我很感動。,照片|出現; 照片|出道,2,真是 無限 玩 下去 啊 好像 就 在 昨天 ， Espa 出道 的 照片 出現 了 ， 但 這 卻 是 真 的 … … 我 很 感動
These girls never disappoint ❤❤❤,448,這些女孩永遠不會讓人失望❤❤❤,人|失望; 女孩|失望,2,這些 女孩 永遠 不會 讓 人 失望 ❤ ❤ ❤
"mys, are you still streaming? Let's work harder, the streams aren't increasing much, and the Spotify numbers are dropping. Don't forget to keep streaming",449,mys，還在直播嗎？讓我們更加努力吧，串流媒體數量並沒有增加太多，而 Spotify 的數量卻在下降。別忘了繼續直播,媒體|努力; 媒體|增加; 媒體|太多; 數量|努力; 數量|增加; 數量|太多,6,讓 我們 更加 努力 吧 ， 串流 媒體 數量 並 沒有 增加 太多 ， 而  Spotify  的 數量 卻 在 下降
"1:35 ""Muchas gracias, mi amor"" 🙀🙀🙀",450,1:35 「非常感謝你，親愛的」🙀🙀🙀,,0,
"WAIT OMG STOP
MUCHAS GRACIAS MI AMOR !!!!!",451,"等等，天哪，停下來
非常感謝你我的愛！ ！ ！ ！",你我|感謝; 愛|感謝,2,非常 感謝 你我 的 愛
SM GIVE US MORE AESPA RAP VERSES,452,SM 給我們更多 AESPA 饒舌歌曲,歌曲|饒舌,1,SM  給 我們 更多  AESPA  饒舌 歌曲
"1:34 to 1:37 is my favorite part!! It's really addicted that I can't stop singing this part, Mother Ning Ning slayed!! 💅💅",453,1:34到1:37是我最喜歡的部分！ ！這一段真是唱上癮了，根本停不下來，寧寧媽媽秒殺！ ！ 💅💅,媽媽|下來; 媽媽|停; 寧寧|下來; 寧寧|停,4,這 一 段 真是 唱 上癮 了 ， 根本 停 不 下來 ， 寧寧 媽媽 秒殺
노래 너무 좋다!,454,歌太好聽了！,歌|好聽,1,歌 太 好聽 了
I don't get tired of watching this mv,455,這個mv看不膩,,0,
"Wait hold up,no. I can't control my mind",456,等一下，不。我無法控制自己的思緒,,0,
I love you aespa,457,我愛你艾斯帕,,0,
"BUNNIES SUPPORT AESPA
AESPA & NEWJEANS",458,"兔子支持 AESPA
AESPA 和 NEWJEANS",,0,
this MV is INSANEEEEEE,459,這支MV太瘋狂了,MV|瘋狂,1,這 支 MV 太 瘋狂 了
"Newjeans: What your eta?
Aespa: I got no eta!!",460,"Newjeans：你的預計時間是？
Aespa：我沒有到達時間！ ！",,0,
Myss Let's go for 100million views🍋💛,461,Myss 咱們衝一億瀏覽量🍋💛,,0,
"Aquí los que vinieron para escuchar la parte de ""muchas gracias mi amor"" de ning Ning 
👇👇👇",462,"這是來聽寧寧《非常感謝你我的愛人》部分的人
👇👇👇",寧寧|感謝; 愛人|感謝,2,這 是 來 聽 寧寧 《 非常 感謝 你我 的 愛人 》 部分 的 人
Candu banget,463,很容易上癮,,0,
Soty❤,464,索蒂❤,,0,
The sound of aespa is very recognizable,465,aespa的聲音很有辨識度,,0,
Masterpiece,466,傑作,,0,
my favorite song,467,我最喜歡的歌,歌|喜歡,1,我 最 喜歡 的 歌
Fighting mys stream MV,468,戰鬥我的直播MV,,0,
22.8M next!!!!,469,接下來是2280萬！ ！ ！ ！,,0,
"Mnet voting will end in 2hours! 
Plz vote aespa⚡️⚡️⚡️",470,"Mnet投票將於2小時後結束！ 
請投票aespa⚡️⚡️⚡️",小時|結束,1,Mnet 投票 將 於 2 小時 後 結束
And then we are getting feat Becky G Lemonade 🔥🚒,471,然後我們就取得了壯舉 Becky G Lemonade 🔥🚒,,0,
GRACIAS MI AMOR,472,謝謝我的愛,,0,
Ahhhh this is getting better and better,473,啊啊啊這越來越好了,,0,
I'LL MAKE IT LEMONADE,474,我要做檸檬水,,0,
Oh we are so back,475,噢，我們回來了,,0,
I love lemonade,476,我喜歡檸檬水,檸檬|喜歡; 水|喜歡,2,我 喜歡 檸檬 水
"The song of the year, trust my word",477,年度歌曲，相信我的話,年度|相信; 歌曲|相信; 話|相信,3,年度 歌曲 ， 相信 我 的 話
Cobain lemon campur madu + air hangat.. Beuuhhh!! Enak banget. Sehat lagii,478,試試檸檬與蜂蜜+溫水混合...... Beuuhhh!!非常好吃。再次健康,,0,
I would inject this song into my entire body so I could listen to it whenever I want.,479,我會把這首歌注入我的全身，這樣我就可以隨時聽它。,,0,
Top tier quality,480,頂級品質,,0,
Aespa × PUBG ✅,481,埃斯帕 × PUBG ✅,,0,
A new hit is born to devour,482,新爆款誕生，吞噬,爆款|新,1,新 爆款 誕生 ， 吞噬
"WAIT HOLD UP 
STOOOPPPPP
THIS IS ICONIC",483,"稍等一下
STOOOPPPPPP
這是標誌性的",,0,
음악도 영상도 쉴새없이 몰아치네... 굿,484,音樂和視頻不間斷……很好。,視頻|好; 視頻|間斷; 音樂|間斷,3,音樂 和 視頻 不 間斷 …… 很 好
"mys plis vote aespa di mnet plus ,gap nya tipis bgt",485,哎呀，請在Mnet Plus上投票給AESPA吧，差距真的很小,差距|小,1,哎呀 ， 請 在 Mnet  Plus 上 投票 給 AESPA 吧 ， 差距 真的 很 小
You can always count on aespa when it comes to iconic music videos,486,當涉及標誌性音樂視頻時，您始終可以信賴 aespa,標誌性|涉及; 視頻|涉及; 音樂|涉及,3,當 涉及 標誌性 音樂 視頻 時 ， 您 始終 可以 信賴  aespa
STREAAAAM,487,串流媒體,,0,
"Oh Aespa, you will always be a legend forever!",488,噢，Aespa，你永遠是個傳奇！,,0,
SM finally let the rap line show themselves lol,489,SM終於讓饒舌線展現出來了哈哈,,0,
WOW SANGAT CATCHY,490,哇太吸引人了,,0,
