Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
Cày đc 100 view r mà ko được sky like😢,241,有 100 次觀看，但沒有天空喜歡😢,,0,
"T là tài xế Green SM, t mở sáng giờ lặp đi lặp lại bài này, khách lên xe t cho nghe cả già lẫn trẻ 😂😂😂",242,T是Green SM司機，早上一遍又一遍地播放這首歌，乘客上車老少皆宜地聽著😂😂😂,乘客|老少皆宜; 歌|老少皆宜,2,T 是 Green  SM 司機 ， 早上 一 遍 又 一 遍 地 播放 這 首 歌 ， 乘客 上車 老少皆宜 地 聽 著 😂 😂 😂
"Nếu cmt này được 400 tim, tôi sẽ kêu lớp K64D1 trường THPT Đô Lương 1 vào cày like hết MV của sếp, mãi yêu❤❤❤❤",243,如果這則留言有400顆心，我會請Do Luong 1 High School K64D1班來點讚你所有的MV，永遠愛你❤❤❤❤,,0,
quá đỉnh ❤,244,太棒了❤,,0,
Xin những cánh tay vẫn còn đang cày VIEW cho sếp!!!❤,245,請那些仍在耕耘的手臂為你的老闆查看吧！ ！ ！ ❤,,0,
cmt được 10tym cày view tới sáng,246,10tym 的評論直到早上才有瀏覽量,,0,
"Mình là chủ phòng tập gym, nếu comment này được 1000tym mình sẽ mở bài này mỗi buổi chiều vào giờ người tập đông nhất từ giờ tới hết năm!",247,我是健身房老闆，如果這個評論有1000泰姆我會從現在到年底每天下午最忙的時候打開這個帖子！,時候|忙,1,我 是 健身房 老闆 ， 如果 這 個 評論 有 1000 泰姆 我 會 從 現在 到 年底 每 天 下午 最 忙 的 時候 打開 這 個 帖子
とっても好きです,248,我非常喜歡它,,0,
"Mỗi lần có người like bình luận mình sẽ nghe lại một lần , Yêu cả nhà",249,每次有人按讚我都會再聽一遍，愛你們,,0,
Mỗi lần có thông báo like comment này mình sẽ quay lại xem 1 lần,250,每次收到這樣的評論通知我都會回來看一次,評論|這樣,1,每 次 收到 這樣 的 評論 通知 我 都 會 回來 看 一 次
Cmt này được 500 like mai bật nhạc cho cả cty nghe,251,此評論獲500個贊，明天將放音樂給全公司聽,,0,
Đỉnh Kao Thế giới,252,世界花王峰,,0,
Ai đang ở đây và ai đang có một dan máy tính 30 máy như tôi thì bước ra đây,253,誰在這裡，誰和我一樣擁有 30 台電腦的網絡，出來吧,,0,
I'm a singer and I've never had 1k likes in the comments of Son tung  m-tp🙏🙏🙏🙏🔥🔥🔥🌏,254,我是歌手，Son tung m-tp的評論從來沒有1k讚🙏🙏🙏🙏🔥🔥🔥🌏,,0,
SKY ĐÂU RỒI - SƠN TÙNG M-TP  👇👇👇,255,天空在哪裡 - SON Tung M-TP 👇👇👇,,0,
Trưa vui vẻ nhé,256,祝你有個愉快的下午,,0,
xin cánh tay những ai đã nghe lại 5 lần liên tục,257,請連續聽了5遍的人武裝一下,,0,
3:13 domain expansion: Malevolent Shrine🔥,258,3:13 領域擴展：惡毒神殿🔥,領域|惡毒,1,3:13  領域 擴展 ： 惡毒 神殿 🔥
Nếu bình luận này được 1000 like mình sẽ bảo cả công ty cày view cho sếp mãi là sky ❤ 🎉,259,如果這則留言有1000個贊，我會告訴全公司的人永遠關注老闆❤🎉,,0,
Tôi cùng 2 con trai vẫn xem và nghe hằng ngày🫰.,260,我和我的兩個兒子仍然每天看、聽。,,0,
Giờ này ai còn cày k cho t xin cái cánh tay😊,261,現在誰還在耕地？我可以請求一隻手臂嗎？,,0,
1❤= 1 lần cày😂😂,262,1❤=1耕種時間😂😂,,0,
Ai nghe lại lần 2 điểm danhhh🎉🎉,263,誰聽第二遍就得分🎉🎉,,0,
Càng nghe càng cuốn,264,越聽越著迷,,0,
"Ai !!!, ai còn ở đây và nghe COME MY WAY nào✋✋",265,誰！ ！ ！ ，誰還在這裡聽COME MY WAY✋✋,,0,
Nào đủ 2K like thì mua hết tiền net cày,266,如果你獲得 2K 點贊，你將購買所有淨錢,,0,
Giờ này ai vẫn còn thức khuya cho xin một cánh tay✌️,267,誰還在熬夜請給我一個手臂✌️,,0,
"Chúc mừng Anh "" idol "" cố gắng phát triển và vươn xa hơn nữa ạ ❤️",268,恭喜你的「偶像」努力發展並走得更遠❤️,偶像|努力,1,恭喜 你 的 「 偶像 」 努力 發展 並 走 得 更 遠 ❤ ️
Cmt này được 1k tym bậc hết máy trong công ty cày 3 ngày 3 đêm,269,這篇評論獲得了1k tyms，公司機器用完三天三夜,,0,
"nhà tui mở tiệm net, comment này được 5 tim xin bố ngày may đóng cửa mở hết máy cày view cho sếp🤣",270,我家開了網店，這則評論得了5顆心，讓我爸把門關上，打開所有拖拉機給老闆看看🤣,,0,
"Mọi người đừng like MV trước, chờ đến lúc công chiếu rồi like",271,先不喜歡MV，等首播再點讚,,0,
nín thở cho đến khi được 1 nghìn like👍👍👍,272,屏住呼吸直到獲得1000個讚👍👍👍,,0,
"Team cày view hôm qua tới giờ đâu hết rồi ạ, hãy nói với tôi , tôi ko cô đơn, SƠN TÙNG M-TP",273,昨天收到意見的團隊已經無處可去，請告訴我，我並不孤單，SON Tung M-TP,,0,
Give a song to Japan 🇯🇵❤,274,給日本送一首歌🇯🇵❤,,0,
"If this comment hits 1k likes, I'll play this song for my cats every single day. Love TYGA.",275,如果這個評論有一千個贊，我會每天為我的貓播放這首歌。愛泰加。,,0,
❤❤❤,276,❤❤❤,,0,
cmt này dc 1k tym mai tôi bật hết máy công ty cày tới đêm,277,這個評論值1k。明天我會打開公司所有的機器，犁地直到晚上,,0,
Mình đang là du học sinh Đức nếu comment này của mình được 1k tym mình sẽ vào tận trung tâm trường mình và mở to bài này cho tụi sinh viên Đức nghe... Cùng đưa MV mới của Sếp ra khắp thế giới nào mn !!!!,278,我是一名在德國的留學生，如果這個評論有1k tyms，我會去學校中心大聲播放這個帖子給德國學生聽……讓我們把Boss的新MV傳播到全世界！ ！ ！ ！,帖子|大聲,1,我 是 一 名 在 德國 的 留學生 ， 如果 這 個 評論 有 1 k tyms ， 我 會 去 學校 中心 大聲 播放 這 個 帖子 給 德國 學生 聽 … … 讓 我們 把 Boss 的 新 MV 傳播到 全 世界
Ai đang nghe nhạc sếp thì tim nàooo,279,誰聽我老闆的音樂都會心碎,老闆|心碎; 音樂|心碎,2,誰 聽 我 老闆 的 音樂 都 會 心碎
"1,2M likes => 1,3M let's go",280,"1,200 萬個讚 => 1,300 萬個讚",,0,
"nhà tui bán phở, cmt này 1k tim tui mở mỗi ngày cho khách nghe tới cuối năm",281,我家是賣河粉的，這篇評論要1千顆心，每天都會打開給顧客聽，直到年底,,0,
2:40 sếp tùng bành trướng lãnh địa =))),282,2:40 老闆擴大了他的領土 =))),,0,
"Mình là thợ tóc ở Mỹ Đình,  nếu comment này được 500 tym mình sẽ mở bài này cả tuần ở tiệm mình cho đến hết năm. Nói là làm. Số 8 Tân Mỹ - Mỹ đình mời anh em qua nghe cùng nha.",283,我是美亭市的理髮師。如果這條評論得到 500 條評論，我會在我的沙龍上整週發布這篇文章，直到年底。說出來，做起來。 No.8 Tan My - My Dinh 邀請您一起來聽。,,0,
So love,284,所以愛,,0,
"10giờ đêm rồi, còn Ai, còn Ai nghe COME MY WAY ko nhỉ✋✋🔥",285,晚上十點了還有人在聽COME MY WAY ✋✋🔥,,0,
Cmt này được 500 tym bật máy tính ở nét thâu đêm,286,這則評論一整夜在電腦上的瀏覽量達到了500 tyms,,0,
Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 2 lần.......,287,每次有人按讚這則評論。我會回來聽兩遍......,,0,
23.3M rồi. Tăng tốc để tối kịp 24M nào mn ơi,288,是23.3M。晚上提速趕24M，大家,,0,
Comment này được 2k like mai tôi bật nhạc Sếp tỏ tình NY :))))))),289,此評論有 2k 贊，明天我會打開歌曲“Boss 向 NY 告白:))))))”,,0,
"Every time someone likes this comment, I'll listen to it again. I love ST MTP. I love the whole family.",290,每次有人喜歡這個評論，我都會再聽一次。我喜歡ST MTP。我愛整個家庭。,人|喜歡; 評論|喜歡,2,每 次 有 人 喜歡 這 個 評論 ， 我 都 會 再 聽 一 次
Tuy ko hiểu j hết nhưng cmt này cứ đc 1 like là tôi sẽ quay lại nghe thêm 1 lần,291,雖然不是全部都聽懂，但每次按讚這個評論，我都會回來再聽一遍,,0,
mn cày cả Có Chắc Đây Là Yêu nữa cho lên 200M đi nhaaa ❤,292,我也會下載《也許這就是愛》直到達到200M❤,,0,
Come My Way🎉🎉🎉,293,來吧🎉🎉🎉,,0,
ai đang nghe thì ❤ phát nào,294,誰在聽，請播放❤,,0,
Mỗi lượt like comment này tôi sẽ thức thêm 4 phút để nghe lại MV 1 lần :))))))),295,每次按讚這篇評論，我都會再熬夜4分鐘再聽一次MV:)））））））,,0,
Sao có thể có 1 người tuyệt vời như Sơn Tùng dc nhỉ. Quá tự hào luôn r,296,怎麼會有孫同這麼優秀的人呢？太驕傲了,人|優秀; 孫同|優秀,2,怎麼 會 有 孫同 這麼 優秀 的 人 呢
"Mỗi lần có người LIKE cmt này, tôi mở cho cả công ty nghe",297,每次有人喜歡這條評論時，我都會打開它讓整個公司都聽到,人|喜歡; 評論|喜歡,2,每 次 有 人 喜歡 這 條 評論 時 ， 我 都 會 打開 它 讓 整 個 公司 都 聽到
01:04 Come My Way,298,01:04 來吧,,0,
Mỗi lần có người like cmt tôi sẽ vào nghe lại 1 lần ♥️♥️.,299,每次有人按讚和評論，我都會再聽一次♥️♥️。,,0,
Ngày xem 4.5 lần thôi 😂 mà nghe không chán,300,我一天看4.5次😂但聽著卻一點也不覺得無聊,,0,
Mỗi lần có người like bình luận này thì tôi sẽ quay lại nghe 1 lần,301,每次有人點讚這則評論我都會回來再聽一遍,,0,
"Mình là sinh viên Dược quê Thái Bình, nếu cmt này đc 100 tym mình sẽ nghe bài này 50 lần mỗi ngày đến hết năm",302,我是太平省藥學專業的學生。如果這則評論得到100顆心，我會每天聽這首歌50次直到年底。,學生|專業; 藥學|專業,2,我 是 太平省 藥學 專業 的 學生
Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 1 lần,303,每次有人按讚這則評論。我會回來再聽一次,,0,
Đom đóm ủng hộ sky,304,螢火蟲撐起天空,,0,
0:21 COME MY WAY,305,0:21 來吧,,0,
Any one to stay here until 2090 ❤❤🎉,306,任何人都可以留在這裡直到 2090 年❤❤🎉,,0,
每次有人点赞这条评论，我都会回去再听一遍。,307,每次有人按讚這則評論，我都會回去再聽一次。,,0,
45 tuổi ngày nào cũng mở nghe tầm 20 lần mình còn mở loa to cho cả phố nghe,308,45歲的時候，我每天聽20遍左右，甚至把聲音開到整條街都能聽到,,0,
Anh em hãy làm phá kỷ lục hãy trao cho anh sau 24h luôn nhé ai muốn điểm danh✋✋,309,請打破紀錄，24小時後給我，想要參加的人✋✋,,0,
"anh em cho cmt này lên top, tui cày ngày cày đêm :))",310,請將此評論放在頂部，我日以繼夜地工作:)）,,0,
0:20 COME MY WAY,311,0:20 來吧,,0,
sếp em đỉnhhhh,312,我的老闆棒極了,老闆|棒,1,我 的 老闆 棒 極了
Mình là giáo viên cấp 1. Cmt này được 500 tim mình sẽ mở bài của sếp vào mỗi ngày thứ 5 vào giờ ra chơi để cày view cho sếp,313,我是一名小學老師。如果此評論獲得 500 顆心，我會在每週四休息時打開您的帖子，為您帶來更多瀏覽。,,0,
1 lần like = 1 lần cày😂,314,1個讚=1個犁😂,,0,
1:04 come my way,315,1:04 來吧,,0,
Hi everyone ! I'm from Viet Nam and I really like this song ❤,316,大家好 ！我來自越南，我真的很喜歡這首歌❤,歌|喜歡,1,我 來自 越南 ， 我 真的 很 喜歡 這 首 歌 ❤
0:21 COME MY WAY / Top 1 🎉,317,0:21 來吧 / Top 1 🎉,,0,
4:25 Come my way,318,4:25 來吧,,0,
"Mình đi dạy, cmt của mình được 1k mình spam 1 tháng bài này cho hs mình 🎉",319,我教課，我的評論獲得了 1k，所以我為我的學生發送了 1 個月的垃圾郵件 🎉,,0,
"em rất hài lòng với biểu hiện hôm nay của mình, tất cả còn lại giao cho duyên số",320,我對今天的表現很滿意，剩下的就聽天由命了,表現|滿意,1,我 對 今天 的 表現 很 滿意 ， 剩下 的 就 聽天由命 了
Ae cày nào. Để đây 1 tuần sau quay lại 😂😂,321,嘿夥計們，我們來耕耘吧。留在這裡1週，稍後再回來😂😂,,0,
"Mình đang là tài xế công nghệ, nếu bình luận này được 1k tim sẽ mang theo loa bluetooth mở cho khách nghe suốt 1 tuần. 🎉",322,我是科技司機，如果這則評論獲得1k顆心，我會帶一個藍牙音箱開放給客人聽一週。 🎉,,0,
Mỗi lần có người like cmt này tôi sẽ quay lại nghe 1 lần 👍🏻👍🏻👍🏻,323,每次有人按讚這則留言我都會回來聽一次👍🏻👍🏻👍🏻,,0,
Vì em ấy xứng đáng và vì tinh thần Việt tiếp tục cày view nào cả nhà ơi,324,因為她應得的，因為越南精神，請繼續觀看,,0,
Mỗi lần có thông báo like comment này tôi sẽ quay lại xem 10 lần ❤,325,每次收到按讚這則留言的通知，我都會回來看10遍❤,,0,
0:13 come my way,326,0:13 來吧,,0,
"chắc chắn rồi mỗi lần like bình luận này, tôi sẽ quay lại xem lần nữa",327,當然，每次我喜歡這個評論，我都會回來再看一遍,評論|喜歡,1,當然 ， 每 次 我 喜歡 這 個 評論 ， 我 都 會 回來 再 看 一 遍
Có ai như mình không ? Cứ mỗi sáng thức dậy việc đầu tiên là vào xem hôm nay được bao nhiêu lượt xem rồi,328,有跟我一樣的人嗎？每天早上醒來，我做的第一件事就是進去看看今天有多少瀏覽量,人|一樣,1,有 跟 我 一樣 的 人 嗎
"Tôi làm ở siêu thị điện máy, cmt này được 500 likes tôi sẽ bật nhạc ở siêu thị 1 tháng cho cả làng cả nước nghe ❤",329,我在電子超市工作，如果這個評論有500個贊，我會在超市放音樂1個月讓全村人聽❤,,0,
sáng sớm ai nghe không,330,一大早有人聽嗎？,,0,
Tui ông bố bỉm sữa. Mỗi lần có like cho cmt này tôi sẽ mở cho con tôi nghe 1 lần :))) 😂,331,我是尿布爸。每次我喜歡這個評論，我都會播放給我的孩子聽一次:)））😂,評論|喜歡,1,每 次 我 喜歡 這 個 評論 ， 我 都 會 播放給 我 的 孩子 聽 一 次 : ) ） ） 😂
Mọi người vẫn ở đây 🎉❤,332,大家都還在這裡🎉❤,,0,
"Hãy cho tôi biết bạn vẫn ở đây
👇👇👇",333,"請告訴我你還在這裡
👇👇👇",,0,
1 tim = 1 view,334,1 次 = 1 次觀看,,0,
01:48 COM MY WAY,335,01:48 跟我走,,0,
ST hay ra nhạc đến năm 50t nghe cũng ko chán nữa,336,ST常出音樂，到50歲都不會厭倦,,0,
"Comment này được 2k like, mai tôi nghỉ học cày view cho sếp :)))))))",337,此評論有 2k 贊，我明天就逃學去看我的老闆:))))))),,0,
Cmmt này đủ 100 tim mai tổng hết mình sẽ mặc váy nhaaa❤❤,338,這篇評論就夠100顆心了明天我要穿裙子❤❤,心|夠; 評論|夠,2,這 篇 評論 就 夠 100 顆 心 了 明天 我 要 穿 裙子 ❤ ❤
"Comment này được 500 tym, tui sẽ tỏ tình với crush vào ngày mai !!!!!! 🤩🤩🤩",339,這則評論有500則評論了，明天我就向我喜歡的人告白了！ ！ ！ ！ ！ ！ ！ 🤩🤩🤩,人|喜歡; 告白|喜歡,2,這 則 評論 有 500 則 評論 了 ， 明天 我 就 向 我 喜歡 的 人 告白 了
Nghe 1 lần có thể ko thấm nhưng nghe 10 lần thì nghiện rồi sếp ạ🫪,340,聽一次可能聽不懂，但聽十遍就上癮了老闆🫪,老闆|上癮,1,聽 一 次 可能 聽 不 懂 ， 但 聽 十 遍 就 上癮 了 老闆 🫪
"mỗi lần có 1 thông báo cmt này có lượt like, mình sẽ xem một lần !!!",341,每次看到這篇評論有讚數的通知，我都會看一次！ ！ ！,,0,
Like = cày view trong lúc ôn thi THPTQG,342,點讚=一邊複習一邊考試研究的觀點,,0,
Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 5 lần,343,每次有人按讚這則評論。我會回去聽5遍,,0,
🎉🎉🎉,344,🎉🎉🎉,,0,
Mình là chủ tiệm Mì Trộn Tấn Phong ở Tuy hoà. Nếu bình luận được 200 tym mình sẽ mở bài này cả tuần,345,我是綏和市 Tan Phong Mixed Noodles 店的老闆。如果我收到 200 條評論，我將整週保持這篇文章開放,,0,
cmt này đủ 100 tim mai đứng ngay buổi tổng kết tỏ tỉnh crush nhaa❤❤❤,346,這篇評論足夠明天100顆心站在總結會上表白你的暗戀❤❤❤,心|足夠; 評論|足夠,2,這 篇 評論 足夠 明天 100 顆 心 站 在 總結會 上 表白 你 的 暗戀 ❤ ❤ ❤
Ai tới rồiiiii dơ tayyyyy nào,347,誰來了？讓我們變髒吧,,0,
Sếp em mãi đỉnh🎉🎉🎉🎉🎉🎉🎉,348,我的老闆永遠是最棒的🎉🎉🎉🎉🎉🎉,老闆|棒,1,我 的 老闆 永遠 是 最 棒 的 🎉🎉🎉🎉🎉🎉
Mỗi lần có người like bình luận mình sẽ quay lại nghe 1 lần,349,每次有人按讚評論我都會回來聽一次,,0,
1 lần nhấn like tôi sẽ quay lại nghe thêm 1 lần🤡,350,你一按讚我就回來再聽一次🤡,,0,
Tôi đang tích cực cầy View nhưng không thấy ai Like,351,我正在積極尋找觀點，但沒有看到有人喜歡它,人|喜歡; 觀點|積極,2,我 正在 積極 尋找 觀點 ， 但 沒有 看到 有 人 喜歡 它
Càng nghe càng hay nha ❤ nghe lâu mới phiêu,352,越聽越好❤ 聽久了才能享受,,0,
"Điểm danh ai đang nghe ạ
Come My Way",353,"看看誰在聽
來我的路",,0,
bl này đc 100like tôi mở loa nhà bật đến sáng,354,這篇文章得到了 100 個贊，所以我打開家裡的揚聲器直到早上,,0,
cmt này được 1k tim thuê net cày xuyên đêm,355,這條評論獲得了 1k 顆心，一夜之間租下了它,,0,
Sếp mãi đỉnh sếp ơiiiii❤,356,你永遠是最好的老闆bosseeee❤,老闆|好,1,你 永遠 是 最 好 的 老闆 bosseeee ❤
Còn ai đang nghe với t không?,357,還有人跟我一起聽嗎？,,0,
điểm danh những cánh tay đã nghe được 5 lần nhaa !!!🎉🎉,358,看看聽過5次的手的名字！ ！ ！ 🎉🎉,,0,
Cmt này được 1k tym mình sẽ mở bài này mỗi ngày và hướng dẫn khách thu âm bài này nhiều.,359,如果這篇評論有1k個贊，我會每天播放這首歌，並指導許多顧客錄製這首歌。,,0,
nghe hồi như nghiện ấy mn ơi :D,360,聽著就上癮了:D,,0,
"Mình là dân văn phòng , mình sẽ mở loa to ở công ty hết tuần này nếu như được 1000 tym 😂",361,我是上班族，這週有1000泰姆我就開公司喇叭😂,,0,
10p nữa cả nhà Skyyy ơi,362,再過10分鐘，Skyyy家族,,0,
"If this comment gets 2K likes, I’ll quit work tomorrow.😂",363,如果這則留言有2K點贊，我明天就辭職了😂,,0,
hời ơi mười mấy năm trôi qua t vẫn tự hào vì anh ấy như ngày đầu t bước đến sky tour nha bạn iu,364,哇，十多年過去了，我仍然像第一天踏上天巡一樣為他感到驕傲，親愛的,,0,
Cả nhà đâu hết rồi nào,365,全家都在哪裡？,,0,
Bình luận này 100 tim tôi sẽ treo máy tính đến sáng mai,366,如果這篇評論有100顆心，我就掛電腦直到明天早上,,0,
Mỗi lần có người like cmt này tôi sẽ quay lại nghe 1 lần,367,每次有人點讚這則評論我都會回來聽一次,,0,
top,368,頂部,,0,
ANH EM HÀ NỘI LIKE ĐIỂM DANH NÀOOOOOOOOO !!!!!🎉🎉🎉🎉🎉,369,河內兄弟太喜歡日曆了!!!!!🎉🎉🎉🎉,兄弟|喜歡; 日曆|喜歡,2,河 內 兄弟 太 喜歡 日曆 了
Tyga rapp hay vl,370,泰加·拉普·乾草 vl,,0,
Mỗi lần ai đó like comment tôi thì tôi sẽ quay lại xem thêm 1 lần nữa<3,371,每次有人給我按讚和評論，我都會回來看一次<3,,0,
Nhạc hay,372,好音樂,音樂|好,1,好 音樂
nếu bình luận này đc 1k like mai t thuê cả tiệm net cày view cho sếp!!!,373,如果這個評論得到 1000 點贊，我會僱用整個網店來為我的老闆獲取瀏覽量！,,0,
"Cày 2 cái laptop, 3 cái đt, 1 máy tính ko ai like 😢",374,擁有 2 台筆記型電腦、3 部手機、1 台電腦，沒有人喜歡 😢,人|喜歡; 電腦|喜歡,2,擁有  2  台 筆記型 電腦 、 3 部 手機 、 1  台 電腦 ， 沒有 人 喜歡  😢
Mỗi lần có người like cmt này. Tôi sẽ quay lại nghe 1 lần 🐷🐷,375,每次有人按讚這則評論。我會回來聽一次🐷🐷,,0,
Quá hay,376,超好的,,0,
1/6/2026 sau khi thi xong và tôi sẽ quay lại đây 1 lần nữa và xem được bao nhiêu like?,377,2026 年 6 月 1 日考試結束後，我會再回到這裡，看看有多少讚？,考試|結束,1,2026  年  6  月  1  日 考試 結束 後 ， 我 會 再 回到 這裡 ， 看看 有 多少 讚
NẾU bình luận của tôi được 222 Tim tôi sẽ kêu cả họ vào cày view cho SẾP,378,如果我的評論有222顆心的話，我會請大家都來看BOSS,,0,
"Ae cứ hiểu đơn giản là chả lẽ cất công bỏ 2 năm trời cho dự án ấp ủ lại để cái chuyện phát âm sai hay câu từ sai nghĩa mang lên cho cả thế giới cười mình sao, với cách làm việc chuyên nghiệp của sếp thì chả cần phải nói gì tới mấy vấn đề này. Ý đồ hết",379,簡單理解一下，是不是可以在一個心愛的專案上花了兩年的時間，然後讓一個發音錯誤或者一個詞義錯誤的詞被提出來讓全世界嘲笑，以老闆專業的工作方式，這些問題是不需要多說的。初衷已蕩然無存,初衷|蕩然無存; 問題|需要; 方式|專業; 老闆|專業; 詞|錯誤; 詞義|錯誤; 錯誤|錯誤,7,簡單 理解 一下 ， 是 不 是 可以 在 一 個 心愛 的 專案 上 花 了 兩 年 的 時間 ， 然後 讓 一 個 發音 錯誤 或者 一 個 詞義 錯誤 的 詞 被 提出來 讓 全 世界 嘲笑 ， 以 老闆 專業 的 工作 方式 ， 這些 問題 是 不 需要 多 說 的 || 初衷 已 蕩然無存
"nay còn hơn 1.5M thôi đừng tụt nữa nha, thẳng tiến mốc 30M cố lên nào",380,現在還剩下150多萬，不要再跌了，繼續向30M大關挺進,,0,
"1 like = 1 tiếng học bài, việt nam nói là làm",381,1個讚=1小時學習，越南人說他們這樣做,越南人|這樣,1,1 個 讚 =1 小時 學習 ， 越南人 說 他們 這樣 做
Nếu được 1 like .. Tôi sẽ mang loa đi khắp HN bật bài này 😂,382,如果我得到 1 個喜歡..我會在河內各地帶一個揚聲器來播放這首歌😂,,0,
"tôi chạy xe cứu thương , cmt này được 3k like , mai đi làm sáng sớm sẽ bật bài này lên loa để lấy động lực 1 ngày làm việc ế dài cổ ☺️ ko một cuộc gọi cấp cứu .",383,我跑了一輛救護車，這條評論得到了3千個贊，明天一早上班我會在擴音器裡播放這首歌，為漫長的一天工作提供動力☺️沒有一個緊急電話。,工作|漫長; 歌|漫長; 電話|緊急,3,我 跑 了 一 輛 救護車 ， 這 條 評論 得到 了 3千 個 贊 ， 明天 一早 上班 我 會 在 擴音器 裡 播放 這 首 歌 ， 為 漫長 的 一 天 工作 提供 動力 ☺ ️ 沒有 一 個 緊急 電話
quá hay quá đỉnh quá cuốn 🎉🎉🎉,384,太好了，太神奇了，太令人興奮了🎉🎉🎉,人|神奇; 人|興奮,2,太 好 了 ， 太 神奇 了 ， 太 令 人 興奮 了 🎉🎉🎉
1k like tôi chạy ra ngoài đường nói thật lớn ''TÔI LÀ FAN SKY'',385,在獲得 1000 個讚後，我跑到街上大聲說“我是 SKY FAN”,街|大聲,1,在 獲得  1000  個 讚 後 ， 我 跑到 街 上 大聲 說 “ 我 是  SKY FAN”
"Tôi là cô giáo nổi loạn, Comment này được 1k Tym mai cho hs nghỉ cày view cho sếp :)))))))",386,我是一個叛逆的老師，這個評論明天就獲得1k Tym，讓學生們休息一下看老闆:)））））））,老師|叛逆,1,我 是 一 個 叛逆 的 老師 ， 這 個 評論 明天 就 獲得 1 k Tym ， 讓 學生 們 休息 一下 看 老闆 : ) ） ） ） ） ） ）
"Mình đang làm app sập bên Myanmar, nếu cmt này được 500 like mình mở cho cả khu tự trị nghe… Việt Nam nói là làm",387,我正在製作一個在緬甸崩潰的應用程式。如果這個評論有500個贊，我就公開給全自治區聽……越南說會這麼做。,應用|崩潰; 程式|崩潰,2,我 正在 製作 一 個 在 緬甸 崩潰 的 應用 程式
Quá tuyệt vời. ST đỉnh nhất thế giới,388,太棒了。世界上最好的ST,,0,
Mình là chủ sân cầu lông nếu cmt này đc 100 tym mình mở sáng chiều đến cuối năm,389,我是羽球場的老闆。如果這個評論有100，我會早上下午點開到年底,,0,
Nêua cmt này được 1000 like mai cả công ty samsung cày view,390,如果這則評論獲得1000個贊，整個三星公司都會觀看,,0,
🎉🎉🎉,391,🎉🎉🎉,,0,
Ngày nào cũng nghe,392,每天聽,,0,
"Nhạc Sơn Tùng mười mấy năm vẫn chung một công thức nhỉ, nghe lần đầu thấy hỏi chấm lắm mà nghe lần 2 3 4 n+1 lần lại thích...",393,十多年來，孫同的音樂仍然保持著同樣的模式。第一次聽，覺得很迷惑，第二次聽，第二次就喜歡了，3、4n+1次…,模式|同樣; 音樂|同樣,2,十多 年 來 ， 孫同 的 音樂 仍然 保持 著 同樣 的 模式
5 ngày cày rồi=)) mà nói thật nghe k chán,394,已經耕耘了 5 天 =)) 但說實話，這並不無聊,,0,
Nay tăng 900k nha mấy ní cố 1M5 nào,395,現在增加了900k，請嘗試1M5,,0,
"I’m come from to UK , love this",396,我來自英國，喜歡這個,,0,
"Năm nay Sơn Tùng ra MV chắc chắn năm 2026 này sẽ thành công, suôn sẻ. T nghe bài này xong thấy tràn trề năng lượng và gặt hái dc nhiều thuận lợi trong cuộc sống. MV này năng lượng rất rõ rệt, đâm chồi nhựa sống thôi thúc mọi người sống tốt hơn 👍👍",397,今年，孫童發布了MV，相信2026年一定會成功順利。聽完這首歌，我覺得自己充滿了能量，收穫了許多人生的好處。這支MV的能量非常清晰，迸發出活力，激勵人們生活得更好👍👍,人們|好; 孫童|相信; 歌|覺得; 活力|清晰; 能量|清晰; 能量|覺得,6,今年 ， 孫童 發布 了 MV ， 相信 2026年 一定 會 成功 順利 || 聽完 這 首 歌 ， 我 覺得 自己 充滿 了 能量 ， 收穫 了 許多 人生 的 好處 || 這 支 MV 的 能量 非常 清晰 ， 迸發出 活力 ， 激勵 人們 生活 得 更 好 👍👍
03/06/2026 có ai đang xem không,398,2026年6月3日有人看嗎？,,0,
🇻🇳 Chúc đất nước phát triển,399,🇻🇳祝國家發展,,0,
Nhạc đỉnh quá sếp ơi,400,音樂太棒了，老闆,老闆|棒; 音樂|棒,2,音樂 太 棒 了 ， 老闆
"Số người vẫn đang càyyyy!!!
👇",401,"還有多少人在耕種yyy！
👇",,0,
U50 vẫn đang cày view hàng ngày,402,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,,0,
"Ngay 1 lần thấy ko hay , nhưng càng nghe càng cuốn cứ muốn replay Hoài",403,一開始覺得不好聽，但越聽越想重播,,0,
Ai la fang son tùng mtp diem danh nao❤❤❤,404,mtp著名口紅備品是誰❤❤❤,備品|著名; 口紅|著名,2,mtp 著名 口紅 備品 是 誰 ❤ ❤ ❤
Càng nghe càng hay,405,聽得越多越好,,0,
Lên đi lên đi nào 🎉🎉🎉,406,來吧，起來吧🎉🎉🎉,,0,
Cần có thêm những MV quảng bá về Thái Bình quê hương của ca sỹ,407,需要更多的音樂錄影帶來宣傳歌手的家鄉太平,宣傳|太平; 歌手|太平; 音樂|需要,3,需要 更多 的 音樂 錄影 帶來 宣傳 歌手 的 家鄉 太平
