Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
"몸이 반응한거면 끝났다 
이번 여름은 에스파인듯",302,"如果你的身體有反應，那就結束了。 
看起來像今年夏天的 Espa",反應|結束,1,如果 你 的 身體 有 反應 ， 那 就 結束 了
Aespa always comes out with the most unique and futuristic songs and concepts every time they release new music🥹 it fits them so much,303,Aespa每次發布新音樂時總是會推出最獨特和未來感的歌曲和概念🥹非常適合他們,未來感|獨特; 概念|適合; 歌曲|獨特; 歌曲|適合; 音樂|新,5,Aespa 每 次 發布 新 音樂 時 總是 會 推出 最 獨特 和 未來感 的 歌曲 和 概念 🥹 非常 適合 他們
"THE FIRST VERSE IS SO FREAKING ADDICTIVE.
GIGI, KARI ANS WINTYS RAP WAS SO FIRE
OMGGG I LOVE THIS SONG SO FREAKING MUCH",304,"第一節就非常令人上癮。
GIGI、KARI ANS WINTY 的饒舌太火了
天哪，我非常喜歡這首歌",人|上癮; 歌|喜歡,2,第一 節 就 非常 令 人 上癮 || 天哪 ， 我 非常 喜歡 這 首 歌
2:32  MY FAVORITE PART  😭,305,2:32 我最喜歡的部分 ??,,0,
"4 LEMONS
4 VISUALS
4 VOCALIST
4 DANCERS
4 RAPPERS
4 AESPA",306,"4 顆檸檬
4 視覺效果
4 歌手
4 舞者
4 饒舌歌手
4 航空暨太空總署",歌手|饒舌,1,4   饒舌 歌手
‬‏ ‏‪0:42‬‏ Rap is legendary ❤❤❤,307,‏ ‏0:42‏ 饒舌是傳奇的❤❤❤,傳奇|饒舌,1,‏ ‏0:42 ‏  饒舌 是 傳奇 的 ❤ ❤ ❤
정규 진짜 맛도리... 미친거 아냐 도입부터 걍 모든 구간이 좋음 ㅜㅠ,308,普通真的很好吃...我沒有瘋。從一開始各部分都很好ㅜㅠ,,0,
SONG OF THE YEAR MV OF THE YEAR,309,年度歌曲年度MV,,0,
뭔가에 이끌리듯 드라이브 플레이 리스트에 넣음… 비트가 딱 차안에서 틀기 최적화됨 ㅋㅋㅋ,310,好像我被什麼東西吸引了，我把它添加到了我的駕駛播放清單中......這個節拍非常適合在車裡播放哈哈。,節拍|適合; 車|適合,2,好像 我 被 什麼 東西 吸引 了 ， 我 把 它 添加到 了 我 的 駕駛 播放 清單 中 ...... 這 個 節拍 非常 適合 在 車 裡 播放 哈哈
"njz -what's ur eta what's ur eta hmmm 
aespa- I got no eta eta",311,"NJZ - 你的 eta 是什麼 你的 eta 是什麼 嗯
aespa-我沒有 eta eta",,0,
노래 진짜 개좋네 딱 시원한 쇠맛여름 느낌이라 진짜 흥할듯,312,這首歌真的很好聽。感覺就像一個涼爽的、有鐵味的夏天，所以我想這會很有趣。,歌|好聽; 鐵味|涼爽,2,這 首 歌 真的 很 好聽 || 感覺 就 像 一 個 涼爽 的 、 有 鐵味 的 夏天 ， 所以 我 想 這 會 很 有趣
"I love Winter the most in this performance, i think, Winter owned this stage, isn't it??😍😍😍",313,這場表演我最喜歡Winter，我想，這個舞台是Winter的，不是嗎？ ？ 😍😍😍,,0,
"NINGNING'S ""MUCHAS GRACIAS MI AMOR"" IM OBSESSED",314,寧寧的《非常感謝你我的愛》我著迷,寧寧|感謝; 愛|感謝,2,寧寧 的 《 非常 感謝 你 我 的 愛 》 我 著迷
The production quality is exactly what I needed I learned a lot from it.,315,生產品質正是我所需要的，我從中學到了很多。,品質|需要,1,生產 品質 正 是 我 所 需要 的 ， 我 從中 學到 了 很多
정규는 정규다…. 비트 퀄리티부터가 다름 미쳤다,316,常規就是常規……。節拍品質的差異是瘋狂的。,品質|瘋狂; 差異|瘋狂; 節拍|瘋狂,3,節拍 品質 的 差異 是 瘋狂 的
"After listening to the whole album, I can say that it proves you can't produce a bad song when the artists themselves know how to SING. 

What's your favorite song in the album? Mine is Shakin'",317,"聽完整張專輯後，我可以說，這證明當藝術家本身懂得如何唱歌時，你不可能創作出一首糟糕的歌曲。 

專輯中你最喜歡哪首歌？我的正在搖晃",專輯|喜歡; 歌|喜歡; 歌曲|糟糕; 藝術家|懂得,4,聽完 整 張 專輯 後 ， 我 可以 說 ， 這 證明 當 藝術家 本身 懂得 如何 唱歌 時 ， 你 不可能 創作出 一 首 糟糕 的 歌曲 || 專輯 中 你 最 喜歡 哪 首 歌
WINTER RAP IS INSANE!! she's vocal line but the rap is really cool,318,冬季饒舌太瘋狂了！她的聲線很好，但是說唱真的很酷,聲線|好,1,她 的 聲線 很 好 ， 但是 說 唱 真的 很 酷
peak!,319,頂峰！,,0,
So addictive! The vocals are insane and Kim Minjeong’s rap is crazzzzyyyy,320,太讓人上癮了！歌聲很瘋狂，金珉廷的饒舌也很瘋狂,人|上癮; 歌聲|瘋狂; 金珉廷|瘋狂,3,太 讓 人 上癮 了 || 歌聲 很 瘋狂 ， 金珉廷 的 饒舌 也 很 瘋狂
Winter rap and high note is kinda insane!!!!!!,321,冬季饒舌和高音有點瘋狂！ ！ ！ ！ ！ ！,高音|瘋狂; 高音|饒舌,2,冬季 饒舌 和 高音 有點 瘋狂
THE REAL SONG OF THE YEARRRR ATEEEEEEEEEEEEEEEEEE,322,年度最佳歌曲啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,,0,
keep streaming,323,繼續直播,,0,
WHIPLASH + SPICY + SUPERNOVA,324,鞭打 + 辣 + 超新星,新星|辣,1,鞭打  +  辣  +  超 新星
0:40 OMG WINTER RAP IS SO NICE 😭✨,325,0:40 天哪，冬季饒舌太棒了 😭✨,天|饒舌,1,0:40   天 哪 ， 冬季 饒舌 太 棒 了  😭 ✨
Winter always got the best part lmao she's insane,326,冬天總是最精彩的部分，她瘋了,,0,
뭐야 좋은데?🎉,327,有什麼好的？ 🎉,,0,
"SOTD (Song Of The Day)
SOTM (Song Of The Month)
SOTS (Song Of The Summer)
SOTY (Song Of The Year)
SOTD (Song Of The Decade)
SOTC (Song Of The Century)",328,"SOTD（每日歌曲）
SOTM（本月歌曲）
SOTS（夏日之歌）
SOTY（年度歌曲）
SOTD（十年之歌）
SOTC（世紀之歌）",,0,
winter about to start singing genie 0:17,329,冬天即將開始精靈歌唱 0:17,,0,
Winter so pretty and talented,330,冬天如此美麗和才華橫溢,才華|橫溢; 才華|美麗,2,冬天 如此 美麗 和 才華 橫溢
Like zip? I dont care❤,331,像拉鍊一樣？我不在乎❤,拉鍊|一樣,1,像 拉鍊 一樣
"1:45 Ningning and Winter bumping XD
Welcome back the chaotic maknaes",332,"1:45 寧寧和冬季碰撞XD
歡迎回到混亂的忙內",忙|混亂,1,歡迎 回到 混亂 的 忙 內
2:33  OMG THAT HIGH NOTE!,333,2:33 天哪，這麼高音！,,0,
1:33 NINGNING SAYING MUCHAS GRACIAS MI AMOR IS SO ADDICTIVE,334,1:33 寧寧說非常感謝我的愛是如此令人上癮,人|上癮; 愛|上癮; 愛|感謝,3,1:33  寧寧 說 非常 感謝 我 的 愛 是 如此 令 人 上癮
YEAH 16 GLOBAL TOP MUSIC VIDEO,335,YEAH 16 全球頂級音樂視頻,,0,
0:39 Winter ❤ it's gonna be my fav part of the song,336,0:39 Winter ❤ 這將是這首歌中我最喜歡的部分,歌|喜歡,1,0:39  Winter ❤  這 將 是 這 首 歌 中 我 最 喜歡 的 部分
첫 소절부터 '아.. 여름이구나..' 생각이 박힐 정도로 좋고 노래 자체가 되게 중독성 있음 (윈터누님 사랑해요),337,從第一節開始，它就太好聽了，你會想，「啊…這是夏天…」這首歌本身就很容易讓人上癮（我愛你，冬姐姐）,人|上癮; 人|容易; 歌|容易,3,從 第一 節 開始 ， 它 就 太 好聽 了 ， 你 會 想 ， 「 啊 … 這 是 夏天 … 」 這 首 歌 本身 就 很 容易 讓 人 上癮 （ 我 愛 你 ， 冬 姐姐 ）
"Karina is so pretty, every take of her make me more in love with her",338,卡琳娜太漂亮了，她的每個鏡頭都讓我更愛她,卡琳娜|漂亮,1,卡琳娜 太 漂亮 了 ， 她 的 每 個 鏡頭 都 讓 我 更 愛 她
"4 LEMONADE
4 RAPPER
4 VISUAL
4 VOCAL
4 AESPA",339,"4 檸檬水
4 饒舌歌手
4 視覺
4 聲樂
4 航空暨太空總署",歌手|饒舌,1,4   饒舌 歌手
"0:39 WINTER RAP SO FAST AND ADDICTIVEEE OMGG, MY MINJEONGGG",340,0:39 冬季饒舌如此快速且令人上癮天哪，我的 MINJEONGGG,人|上癮; 人|快速; 人|饒舌; 天|上癮; 天|快速,5,0:39   冬季 饒舌 如此 快速 且 令 人 上癮 天 哪 ， 我 的  MINJEONGGG
"FINALLY GISELLE GOT RAP LINES , WINTER NAILED HER RAP PART!! AND KARINA 1:25 AND NING 3:04 IS SO ADDICTIVE TO HEARR ❤❤❤❤",341,吉賽兒終於有了說唱台詞，溫特完美地完成了她的說唱部分！ ！還有 KARINA 1:25 和 NING 3:04 聽著就上癮了❤❤❤❤,台詞|完美; 溫特|完美,2,吉賽兒 終於 有 了 說唱 台詞 ， 溫特 完美 地 完成 了 她 的 說唱 部分
0:15 YES OFFICER WINTER,342,0:15 是的，溫特警官,,0,
30M coming soon ❤,343,30M即將到來❤,,0,
0:39 Winter GURL OMGGGGG✨️,344,0:39 冬天 GURL OMGGGGG✨️,,0,
0:40 WINTER’s part on fireeee,345,0:40 WINTER 的 fireeee 部分,,0,
3:07 I got Blackmamba feels after watching this,346,3:07 看完這我有Blackmamba的感覺,,0,
Bridge is insane💟,347,大橋太瘋了💟,,0,
0:40 Oh winter the icon you are 🙏🏻🙏🏻,348,0:40哦冬天你就是偶像🙏🏻🙏🏻,,0,
"WHO gave Winter permission to look so pretty , I Think im in Love !!  1:44",349,誰允許冬天看起來這麼漂亮，我想我戀愛了！  1:44,,0,
2:12 NINGNING PART IS SO COOL!,350,2:12 寧寧部分太酷了！,,0,
ㅁㅊ 새벽에 이 노래 듣는데 밖에서 개 큰 번개 쳐서 노래 후반에 개맛도리 효과음 넣어줌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하늘이 돕는 에스파,351,ㅁㅊ 我一大早就在聽這首歌，外面突然打了個大閃電，所以他們在歌曲結尾加了一個像狗一樣的音效哈哈哈哈哈哈。天助埃斯帕。,歌曲|大閃電; 狗|一樣; 音效|一樣,3,ㅁㅊ  我 一大早 就 在 聽 這 首 歌 ， 外面 突然 打 了 個 大閃電 ， 所以 他們 在 歌曲 結尾 加 了 一 個 像 狗 一樣 的 音效 哈哈哈 哈 哈哈
"they got no eta, but they ate !! 1:12",352,他們沒有到達，但他們吃了！ ！ 1:12,,0,
"giselle is GLOWING! love the newjeans refference, the 60's to 90's style, all of it, lemonade soty!!! this isn't aespa, it's æspa!",353,吉賽兒正在發光！喜歡新牛仔褲的參考，60 年代到 90 年代的風格，所有這些，檸檬水！ ！ ！這不是 aespa，這是 æspa！,參考|喜歡; 參考|新; 吉賽兒|發光; 牛仔褲|喜歡; 牛仔褲|新,5,吉賽兒 正在 發光 || 喜歡 新 牛仔褲 的 參考 ， 60 年代 到  90  年代 的 風格 ， 所有 這些 ， 檸檬水
"OMG NINGNING ""MUCHAS GRACIAS MI AMOR""",354,天啊寧寧“非常感謝你我的愛”,你我|感謝; 天|感謝; 寧寧|感謝; 愛|感謝,4,天 啊 寧寧 “ 非常 感謝 你我 的 愛 ”
"Let’s go, Lemonade 30M!!!!!",355,走吧，檸檬水30M！ ！ ！ ！,,0,
holy fckk winter is really gorgeous,356,神聖的fckk冬天真的很美,,0,
0:39 LET'S GO RAPPER WINTERRRR,357,0:39 讓我們去饒舌歌手 WINTERRRRR,歌手|饒舌,1,0:39  讓 我們 去 饒舌 歌手  WINTERRRRR
karinas voice so powerful amazing,358,卡里娜斯的聲音如此強大驚人,卡里娜斯|強大; 卡里娜斯|驚人; 聲音|強大; 聲音|驚人,4,卡里娜斯 的 聲音 如此 強大 驚人
더워질수록 빛을 발할 노래,359,一首隨著天氣越來越熱而閃閃發光的歌曲,天氣|熱; 天氣|閃閃發光; 歌曲|熱; 歌曲|閃閃發光,4,一 首 隨著 天氣 越來越 熱 而 閃閃發光 的 歌曲
2:20 WINTER YOU’RE CRAZYYYYY,360,2:20 冬天你瘋了,,0,
0:40 WE GOT WINTER RAP AGAIN OMHGG,361,0:40 我們再次聽到冬季饒舌 OMHGG,,0,
2:25 WINTER PART IS INSANE😭🔥,362,2:25 冬季部分太瘋狂了😭🔥,,0,
I’ll make it lemonade!!!,363,我要做檸檬水！ ！ ！,,0,
2:11 AESPA YOU ALWAYS DEVOUR IN THE BRIDGES,364,2:11 永遠在橋樑中吞噬的 AESPA,,0,
1:25 this part Karina's deep voice ahhhh! Then Giselle's entrance gagged!❤,365,1:25 这部分卡琳娜低沉的声音啊啊啊！然後吉賽兒的入口被堵住了！ ❤,卡琳娜|低沉; 声音|低沉,2,1:25   这 部分 卡琳娜 低沉 的 声音 啊 啊 啊
"1:34 NINGNING ""MUCHAS GRACIAS MI AMOR"" ITS HEALING ME",366,1:34 寧寧「非常感謝你我的愛」它治癒了我,寧寧|感謝; 愛|感謝,2,1:34   寧寧 「 非常 感謝 你我 的 愛 」 它 治癒 了 我
30.5 Million fighting,367,3050萬戰鬥,,0,
0:42  WINTEEEEEER 🫠🫠,368,0:42 WINTEEEEEER🫠🫠,,0,
1:33 NINGNING AAAAAAAAAAAAAK❤,369,1:33 閃耀啊啊啊啊啊❤,,0,
"0:40 Winter is such an ACE, all round.",370,0:40 冬天在各方面都是王牌。,,0,
LET'S GO!!!!,371,我們走吧！ ！ ！ ！,,0,
"Giselle got lot of rap line here, I love it",372,吉賽兒在這裡有很多說唱台詞，我喜歡它,台詞|喜歡,1,吉賽兒 在 這裡 有 很多 說唱 台詞 ， 我 喜歡 它
2:34 OMGG WINTER HIGH NOTE 🥵🥵,373,2:34 天哪，冬季高音🥵🥵,,0,
2:34 winter highnote 2:43 ningning highnote,374,2:34 冬高音 2:43 寧寧高音,,0,
MUCHAS GRACIAS MI AMOR!!!!,375,非常感謝你我的愛！ ！ ！ ！,你我|感謝; 愛|感謝,2,非常 感謝 你我 的 愛
Captain Winter goin crazy,376,冬天隊長瘋了,隊長|瘋,1,冬天 隊長 瘋 了
"2:19 AHHH KIM MINJEONG HAVE 
MERCYYY",377,"2:19 啊啊金珉廷有
慈悲",,0,
1:34 NingNing speaking Spanish * faints in Latin *,378,1:34 寧寧說西班牙語 * 說拉丁語暈倒 *,拉丁語|暈倒; 西班牙語|暈倒,2,1:34   寧寧 說 西班牙語  *  說 拉丁語 暈倒  *
aespa keeps delivering quality.,379,aespa 不斷提供品質。,,0,
2:03 ningning swag！！！,380,2:03 閃耀贓物!!!!!,贓物|閃耀,1,2:03  閃耀 贓物
Winter bagus banget gilaa,381,冬天真是太棒了,,0,
1:44 winter so beautiful,382,1:44 冬天真美,,0,
Aespa lore,383,埃斯帕傳說,,0,
1:29 워킹 짧지만 좋다...,384,1:29 步行時間雖短，但很好......,時間|短,1,1:29  步行 時間 雖 短 ， 但 很 好 ......
1:24 THIS PART IS FIRE,385,1:24 這部分很火,,0,
중독성 쩐다.상큼하네.윈터도 레몬같음.,386,這很容易上癮。很清爽。冬天也像檸檬。,,0,
kぽはこれでいいんよっていう求めてる正解すぎる,387,Kpo 正在尋求正確的答案，即這很好。,答案|好; 答案|正確,2,Kpo  正在 尋求 正確 的 答案 ， 即 這 很 好
2:19 DAMN KIM WINTERRRR,388,2:19 該死的KIM WINTERRRR,,0,
와... 노래 진짜 좋네...,389,哇…這首歌真的很好聽…,歌|好聽,1,哇… 這 首 歌 真的 很 好聽 …
WINTER TOREEEEEEEE 0:38,390,冬天啊啊啊啊啊 0:38,,0,
this is the definition of PEAK,391,這是 PEAK 的定義,,0,
0:39 GIRL 🔥,392,0:39 女孩 🔥,,0,
1:41 WINTER'S part is addictive!,393,1:41 WINTER 的部分讓人上癮！,人|上癮,1,1:41  WINTER  的 部分 讓 人 上癮
0:12  the visuals!!,394,0:12 視覺效果！ ！,,0,
VOTE ON MNET+!!!!!,395,在 MNET+ 上投票！ ！ ！ ！ ！ ！,,0,
0:17 IT FEELS LIKE A WHIPLASH SIBLINGS OMG,396,0:17 感覺就像是鞭打兄弟姊妹天哪,兄弟|感覺; 姊妹天|感覺,2,0:17  感覺 就 像是 鞭打 兄弟 姊妹天 哪
The song of the summer,397,夏天的歌,,0,
本日もLemonade始動✨🍋,398,檸檬水今天也開始了✨🍋,檸檬水|開始,1,檸檬水 今天 也 開始 了 ✨ 🍋
"Like Lemonade, I just wanna glass of lemonade",399,就像檸檬水一樣，我只想喝杯檸檬水,檸檬水|一樣,1,就 像 檸檬水 一樣 ， 我 只 想 喝 杯 檸檬水
Make 30M tommorow,400,明天賺30M,,0,
AESPA LEMONADE,401,AESPA檸檬水,,0,
やっぱaespaいいな,402,艾斯帕確實不錯,艾斯帕|不錯,1,艾斯帕 確實 不錯
MYS LIKE THE MV PLEASE,403,我喜歡這個 MV，請,,0,
하루도 빠짐없이 출퇴근하명서 6개월 내내 듣고있네…,404,六個月以來，我每天都聽從指示來上班…,,0,
Make it LEMONADE!! 🍋💛,405,做檸檬水！ ！ 🍋💛,,0,
"I take my drama straight 
I'll make it lemonade",406,"我直接看我的戲劇
我來做檸檬水",戲劇|直接,1,我 直接 看 我 的 戲劇
This is a gem,407,這是一顆寶石,,0,
Lemonade debuted at #7 on billboard bubbling under hot 100! It is aespa 1st and SM 2nd (but highest) time on the chart!,408,Lemonade 首次亮相就在廣告看板上排名第七，在熱門 100 名以下！這是排行榜上 aespa 第一名和 SM 第二名（但最高）的時間！,時間|高,1,這 是 排行榜 上  aespa  第一 名 和  SM  第二 名 （ 但 最 高 ） 的 時間
GOOOO MY's 30M!!!!,409,我的 30M 啊！ ！ ！ ！,,0,
BANGER AFTER BANGER IS INSANE,410,一次又一次的瘋狂是瘋狂的,,0,
700K lik3s! Let's goooo!!!,411,70萬按讚！咱們走吧！ ！ ！,,0,
Not they serving cvnt so Lemonade,412,他們不提供 cvnt 所以檸檬水,,0,
JOIN STREAMING PARTY!!!!,413,加入串流媒體派對！ ！ ！,,0,
This is the best title track ❤❤❤❤,414,這是最好聽的主打歌❤❤❤❤,,0,
Less than a million more for 30M!,415,30M多了不到100萬！,30M|多,1,30M 多 了 不到 100萬
Str78ming hurry up 100M,416,str78ming快點100M,,0,
I take my Karma straight,417,我直接對待我的業力,業力|直接,1,我 直接 對待 我 的 業力
"LET'S GO 20 MILLION✅️
LET'S GO 30 MILLION❎️ 
LET'S GO 40 MILLION ❎️
LET'S GO 50 MILLION ❎️",418,"2000萬吧✅️
3000萬吧❎️
4000萬吧❎️
5000萬吧❎️",,0,
Fighting MYs! Let's go 30M!!!!,419,與我的戰鬥！咱們去30M吧！ ！ ！ ！,,0,
OMG AESPA THE OT4 THAT YOU ARE!!,420,天哪，AESPA，你就是 OT4！,,0,
this is insane!!! Let's go aespa,421,這太瘋狂了！我們去艾斯帕吧,,0,
Such an addicted song..,422,這麼讓人上癮的歌..,人|上癮; 歌|上癮,2,這麼 讓 人 上癮 的 歌 . .
Talk about this !!!!,423,說說這個吧！ ！ ！ ！,,0,
peak vaiz~,424,巔峰威茲~,,0,
Everytime I see new Aespa it’s their visuals that keep be coming back then the song gets stuck in my head and now I’m just fully locked in Aespa craze again,425,每次我看到新的 Aespa 時，他們的視覺效果都會不斷出現，然後這首歌就會在我的腦海中縈繞不去，現在我又完全陷入了 Aespa 的熱潮中,效果|出現; 歌|出現; 視覺|出現,3,每 次 我 看到 新 的  Aespa  時 ， 他們 的 視覺 效果 都 會 不斷 出現 ， 然後 這 首 歌 就 會 在 我 的 腦海 中 縈繞 不 去 ， 現在 我 又 完全 陷入 了  Aespa  的 熱潮 中
컨셉 넘 확실해서 좋음 아 신나🍋✨,426,我喜歡它，因為這個概念非常清晰。啊，我很興奮🍋✨,概念|清晰,1,我 喜歡 它 ， 因為 這 個 概念 非常 清晰
the most interesting mv I've seen in years,427,多年來我見過的最有趣的MV,,0,
Comments from wda mv made me come here also mainly BiBi doing their wda choreography 😂❤,428,wda mv的評論讓我來這裡也主要是BiBi在做他們的wda編舞😂❤,,0,
Keep streaming please!,429,請繼續直播！,,0,
bro wowwww,430,兄弟哇哇,,0,
3000万回おめでとう🎉🎉,431,恭喜3000萬次🎉🎉,,0,
I can’t get enough of this song,432,我無法聽夠這首歌,,0,
q buen tema por dios. muy futurista,433,上帝真是個好話題。非常未來主義,上帝|好; 話題|好,2,上帝 真 是 個 好 話題
A refreshing song I loved,434,一首我很喜歡的清新歌曲,歌曲|喜歡; 歌曲|清新,2,一 首 我 很 喜歡 的 清新 歌曲
aespa is the concept,435,aespa是一個概念,,0,
ROAD TO 40M GO GO GO,436,通往 40M 的道路 GO GO GO,,0,
Mys lets keep going!,437,麥斯讓我們繼續前進！,,0,
MUCHAS GRACIAS MI AMOR,438,非常感謝你，我的愛,愛|感謝,1,非常 感謝 你 ， 我 的 愛
"Lemonade
Aespa",439,"檸檬水
埃斯帕",,0,
"Keep pushing, MYs!!!

""LEMONADE” by aespa —  11PM KST: (ALL TOP 5)

#1. Bugs (=) *peak* 
#4. FLO (=) *peak*
#3. MelOn (+1) *re-peak*
#4. Genie (=) *peak*",440,"繼續努力，我的！ ！ ！

aespa 的「LEMONADE」 — 韓國標準時間晚上 11 點：（全部前 5 名）

#1.錯誤 (=) *峰值*
＃4。 FLO (=) *峰值*
＃3。 MelOn (+1) *重新達到峰值*
＃4。精靈 (=) *峰值*",,0,
1:33 MUCHAS GRACIAS MI AMOR 🗣️🔥,441,1:33 非常感謝你我的愛🗣️🔥,你我|感謝; 愛|感謝,2,1:33  非常 感謝 你我 的 愛 🗣️🔥
Making 29.9m lemonades,442,製作 2990 萬檸檬水,,0,
GO GO GO 30M!!!!,443,快快30M！ ！ ！,,0,
"This grew on my insanely in the past 11 days, i remember staying ul at 6 am for this album",444,在過去的 11 天裡，這種感覺瘋狂地增長，我記得早上 6 點就為了這張專輯而呆在 ul 上,專輯|呆; 感覺|增長; 感覺|瘋狂,3,在 過去 的  11  天 裡 ， 這 種 感覺 瘋狂 地 增長 ， 我 記得 早上  6 點 就 為 了 這 張 專輯 而 呆 在  ul  上
"今回の曲も大優勝すぎる、すぐプレイリストにいれた！aespa、forever love🫶
ずっと私の中でのNo.1、大好き！",445,"這首歌也是大贏家，我立即將其添加到我的播放清單中！ aespa，永遠的愛🫶
我永遠的No.1，我喜歡它！",愛|永遠; 歌|大; 贏家|大,3,這 首 歌 也 是 大 贏家 ， 我 立即 將 其 添加到 我 的 播放 清單 中 || aespa ， 永遠 的 愛 🫶
29 MILLIONS LEMONADE!!!,446,2900萬檸檬水！ ！ ！,,0,
暑い日にこれ聴きながら歩いたら信じられないくらい早歩きできる,447,如果你在大熱天走路時聽這個，你不會相信你能走有多快。,,0,
"CONGRATS 29M VI3WS, 686K LIK3S AND 38K COMMENTS. ROAD TO 30M VIE3WS, 700K LIK3S AND 40K COMMENTS MYS",448,恭喜 29M VI3WS、686K LIK3S 和 38K 評論。通往 3000 萬 VIE3WS、700K LIK3S 和 40K 評論 MYS 的道路,,0,
Love sm and jype standing up to the hybefication of kpop,449,愛 sm 和 jype 勇敢地面對 kpop 的混合化,愛|勇敢,1,愛  sm  和  jype  勇敢 地 面對  kpop  的 混合化
I’ll make it lemonade,450,我會把它做成檸檬水,,0,
"Mys pleaseeeee More love to AESPA, let's say supporting them, and I hope we can give them a win with Lemonade for all the work the girls did in this comeback.",451,我的，請對 AESPA 給予更多的愛，讓我們支持他們，我希望我們能夠憑藉 Lemonade 為她們帶來一場勝利，感謝女孩們在這次回歸中所做的所有工作。,們|勝利; 們|感謝; 女孩|勝利; 女孩|感謝,4,我 的 ， 請 對  AESPA  給予 更多 的 愛 ， 讓 我們 支持 他們 ， 我 希望 我們 能夠 憑藉  Lemonade  為 她們 帶來 一 場 勝利 ， 感謝 女孩 們 在 這 次 回歸 中 所 做 的 所有 工作
"28.958k
678k

Otw 29m
🍋🍋🍋🍋",452,"28,958k
678k

哦29m
🍋🍋🍋🍋",,0,
Get em' Lemonade.,453,給他們喝檸檬水。,,0,
i love you aespa! congratulations on 30 million views!,454,我愛你艾斯帕！恭喜瀏覽量突破 3000 萬！,,0,
Malah makin candu loh didengerin terus apalagi kalau lagi GYM smngat bet😄😄😄,455,其實聽下去會上癮，尤其是GYM的時候，真的很棒😄😄😄,時候|棒,1,其實 聽 下去 會 上癮 ， 尤其 是 GYM 的 時候 ， 真的 很 棒 😄😄😄
Come on 30m!,456,加油30m！,,0,
最ᵃⁿᵈ高！夏はaespaだ！,457,最高價！夏天就是aespa！,,0,
"Day1: 11m views 427k likes
Day2: 17.6m views 495k likes
Day3: 21.1m views 535k likes
Day4: 22.3m views 567k likes
Day5: 23.3m views 589k likes
Day6: 24.4m views 609k likes
Day7: 25.6m views 628k likes
Day8: 26.8m views 644k likes
Day9: 27.7m views 659k likes
Day10: 28.6m views 673k likes
Day11: 29.5m views 687k likes",458,"第一天：1,100 萬次瀏覽 42.7 萬個贊
第 2 天：1,760 萬次瀏覽 49.5 萬個贊
第三天：2,110 萬次瀏覽 53.5 萬個贊
第四天：2,230 萬次瀏覽 56.7 萬個贊
第 5 天：2,330 萬次瀏覽 58.9 萬個贊
Day6：2,440 萬次瀏覽 60.9 萬個贊
Day7：25.6m 瀏覽 628k 個讚
Day8：2,680 萬次瀏覽 64.4 萬個贊
Day9：27.7m 瀏覽 659k 讚
第 10 天：2,860 萬次瀏覽 67.3 萬個贊
第 11 天：2,950 萬瀏覽 68.7 萬個贊",,0,
"30 millions, and now we need 50! KEEP STREAMING MY'S!!",459,3000萬，現在我們需要50個！繼續直播我的！ ！,50|需要,1,3000萬 ， 現在 我們 需要 50 個
Nhạc dành cho mùa hè này là đây chứ đâu 😌❤,460,這個夏天的音樂就在這裡😌❤,,0,
"""Muchas gracias mi amor"" mensaje ""thank you so much my love""",461,“非常感謝你，我的愛”訊息“非常感謝你，我的愛”,愛|感謝; 訊息|感謝,2,“ 非常 感謝 你 ， 我 的 愛 ” 訊息 “ 非常 感謝 你 ， 我 的 愛 ”
"Just when I thought kpop was doomed, Aespa released a song.",462,正當我認為韓流注定要失敗時，Aespa 發行了一首歌。,韓流|失敗; 韓流|注定,2,正當 我 認為 韓流 注定 要 失敗 時 ， Aespa  發行 了 一 首 歌
"NingNing's part where she says 'Muchas Gracia, Mi Amor' is honestly chef's kiss 💋",463,"寧寧說「Muchas Gracia, Mi Amor」的部分真是廚師之吻💋",,0,
The most perfect group!!,464,最完美的組合！ ！,組合|完美,1,最 完美 的 組合
I luv it,465,我喜歡它,,0,
Only aespa can do like this,466,只有aespa可以做到這一點,,0,
4 woman perfect!,467,4女人完美！,女人|完美,1,4 女人 完美
"They missed the opportunity to name this ""Lemonaede"". But either way, it's aespa.",468,他們錯過了將其命名為“Lemonaede”的機會。但無論如何，這都是 aespa。,,0,
This performance is exactly what I needed It deserves more views.,469,這樣的表現正是我所需要的，值得更多人觀看。,人|值得; 人|需要; 表現|這樣; 表現|需要,4,這樣 的 表現 正 是 我 所 需要 的 ， 值得 更多 人 觀看
Giselle's part is gold,470,吉賽兒的角色是金色的,,0,
aespa es arte,471,艾斯帕是藝術,,0,
I love you aespa,472,我愛你艾斯帕,,0,
My favorite release of this year so far,473,迄今為止我今年最喜歡的版本,版本|喜歡,1,迄 今 為止 我 今年 最 喜歡 的 版本
Party Aespa,474,派對艾斯帕,,0,
Никогда не разочаровывают,475,永遠不會讓人失望,人|失望,1,永遠 不會 讓 人 失望
30M today !,476,今天30M！,,0,
30M! Let's goooo!!!,477,30M！咱們走吧！ ！ ！,,0,
