Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
Come here rightaway after I saw the movie in the cinema today. Omg still love like 10 years ago,131,今天去電影院看完電影就馬上過來了。天哪，還是像十年前一樣愛著,,0,
4 Flowers are back together to form a beautiful bouquet 🌷🌻🪻🌹💐,132,4朵花重新組合在一起形成美麗的花束🌷🌻🪻🌹💐,花|在一起; 花|美麗; 花束|在一起; 花束|美麗,4,4 朵 花 重新 組合 在一起 形成 美麗 的 花束 🌷🌻🪻🌹💐
Just one of the best groups,133,只是最好的團體之一,團體|好,1,只 是 最 好 的 團體 之 一
"I legit bawling rn because I'm a moomoo since 2016, almost 10 years w them, all the hardship they went through still running in my mind. Everyone was making fun of them — saying they won't reach 7 years together, faceshamed and flop-agenda. But here they are now — 4 flowers that'll always bloom gracefully together, even if they wither, they'll grow even better",134,我哭是合法的，因為我從 2016 年開始就成為了一名 moomoo，和他們在一起已經快 10 年了，他們所經歷的所有困難仍然在我腦海中縈繞。每個人都在取笑他們——說他們不會在一起七年，感到羞愧，議程失敗。但現在它們就在這裡——四朵永遠優雅地綻放在一起的花，即使它們枯萎了，它們也會長得更好,花|優雅; 花|在一起; 花|枯萎; 議程|失敗; 議程|感到; 議程|羞愧,6,每 個 人 都 在 取笑 他們 — — 說 他們 不會 在一起 七 年 ， 感到 羞愧 ， 議程 失敗 || 但 現在 它們 就 在 這裡 — — 四 朵 永遠 優雅 地 綻放 在一起 的 花 ， 即使 它們 枯萎 了 ， 它們 也 會 長 得 更 好
"Mamamoo is the only group I trust to not go with any trends!!! Thank you 4 flowers, 4 beautiful women, 4 talented women.❤❤❤❤❤❤❤❤❤❤❤❤❤❤",135,Mamamoo 是我信任的唯一一個不追隨任何潮流的團體！謝謝4朵花，4位美女，4位才女。 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,0,
I'M SO SORRY I DIDN'T REALIZE BYUL AND WHEEIN WAS DOING THE HARMONY TOWARDS THE END WHAT THE FUCK THIS IS THE BEST COMEBACK EVER!!!!!!!!!!!,136,我很抱歉我沒有意識到 BYUL 和 WHEEIN 正在做最後的和諧，這他媽的是有史以來最好的回歸!!!!!!!!!!!!,,0,
one of most underrated GG of all time,137,有史以來最被低估的 GG 之一,,0,
I am so proud to be a MooMoo.  These beautiful women have shown time and time again that they deserve to be where they are.  Bravo! ❤,138,我為自己是 MooMoo 人而感到自豪。  這些美麗的女性一次又一次地表明，她們值得擁有自己的位置。  太棒了！ ❤,人|感到; 人|自豪; 位置|值得; 女性|美麗,4,我 為 自己 是  MooMoo  人 而 感到 自豪 || 這些 美麗 的 女性 一 次 又 一 次 地 表明 ， 她們 值得 擁有 自己 的 位置
I would say it is the most strongest and emotional comebacks ever,139,我想說這是有史以​​來最強烈、最令人興奮的回歸,人|強烈; 人|興奮; 史|強烈,3,我 想說 這 是 有 史 以 ​​ 來 最 強烈 、 最 令 人 興奮 的 回歸
noo i love seeing them as a 4 again 😭 this cb getting me all teary eyed please I love them so much 😭,140,不，我喜歡再次看到他們成為 4 的角色，這個 CB 讓我熱淚盈眶，我非常愛他們。,,0,
They just dropped the song of the year..,141,他們剛剛放棄了年度歌曲..,,0,
"Such beautiful and talented Ladies . 
Each one with her charm and a group identity and style that never fails us . 
Happy to follow have a band that kept it charm from a decate ago , brings memories and warmth.",142,"如此美麗又有才華的女士。 
每一位都有她的魅力、群體認同和風格，永遠不會讓我們失望。 
很高興跟隨有一支樂隊，從十多年前就保持著它的魅力，帶來了回憶和溫暖。",女士|美麗; 才華|美麗; 樂隊|高興; 魅力|回憶,4,如此 美麗 又 有 才華 的 女士 || 很 高興 跟隨 有 一 支 樂隊 ， 從 十多 年 前 就 保持 著 它 的 魅力 ， 帶來 了 回憶 和 溫暖
"BRO I MISS MAMAMOO, PLEASE SAVE THE INDUSTRYYYY!!!!",143,兄弟，我想念 MAMAMOO，請拯救這個行業！ ！ ！ ！,,0,
"완전 슬픈 발라드일까봐 걱정했는데… 좋다… 약간 밝은 느낌의 윈플 버전같달까 ㅜㅜㅜ 
좋은데 슬프고 왜 마마무를 그동안 좋아했는지 다시 상기시켜주는 노래같고… 안좋아할수가없다 마마무",144,"我擔心這會是一首非常悲傷的民謠...晚安...似乎是Winple的稍微明亮的版本ㅜㅜㅜ
很好，但很悲傷，就像一首歌讓我想起為什麼我一直喜歡 Mamamoo...我不能喜歡它，Mamamoo",民謠|悲傷; 民謠|晚安; 版本|明亮,3,我 擔心 這 會 是 一 首 非常 悲傷 的 民謠 ... 晚安 ... 似乎 是 Winple 的 稍微 明亮 的 版本 ㅜㅜㅜ
You have no idea how long I waited for this!! Seeing some of our OG groups these days feels so surreal. Though I always see the girls cuz of their solo stuff it's just emotional to see them together again TT and seriously why is the song so touching you girls really want us to cry,145,你不知道我等了多久！ ！這些天看到我們的一些 OG 團體感覺非常超現實。雖然我總是看到女孩們因為她們的獨唱而感到興奮，但再次看到她們在一起真的很激動 TT，說真的，為什麼這首歌如此感人，女孩們真的想讓我們哭泣,們|感人; 團體|超現實; 女孩|感人; 感覺|超現實; 歌|感人,5,這些 天 看到 我們 的 一些  OG  團體 感覺 非常 超現實 || 雖然 我 總是 看到 女孩 們 因為 她們 的 獨唱 而 感到 興奮 ， 但 再次 看到 她們 在一起 真的 很 激動  TT ， 說真的 ， 為什麼 這 首 歌 如此 感人 ， 女孩 們 真的 想 讓 我們 哭泣
"They are all amazing singers on their own but they compliment each other soooo well. 
Each with a unique voice and charm that blends together to form Mamamoo. Just beautiful.",146,"他們本身都是很棒的歌手，但他們互相稱讚得很好。 
每個人都有獨特的聲音和魅力，融合在一起形成了 Mamamoo。就是很漂亮。",人|獨特; 歌手|棒; 聲音|在一起; 聲音|獨特; 魅力|在一起; 魅力|獨特,6,他們 本身 都 是 很 棒 的 歌手 ， 但 他們 互相 稱讚 得 很 好 || 每 個 人 都 有 獨特 的 聲音 和 魅力 ， 融合 在一起 形成 了  Mamamoo
my mamas welcome back!,147,我的媽媽們歡迎回來！,,0,
"The Queens are back! Mamamoo brought us another beautiful music, that really relates to their journey as 4! Such a healing song!",148,女王們回來了！ Mamamoo 為我們帶來了另一首美妙的音樂，這與他們 4 歲的旅程密切相關！多麼治癒的一首歌啊！,旅程|密切; 旅程|相關; 音樂|美妙,3,Mamamoo  為 我們 帶來 了 另 一 首 美妙 的 音樂 ， 這 與 他們  4 歲 的 旅程 密切 相關
"Can't stop listening, my day starts and ends with 4 flowers",149,無法停止聆聽，我的一天以 4 朵花開始和結束,花|結束; 花|開始,2,無法 停止 聆聽 ， 我 的 一 天 以  4  朵 花 開始 和 結束
Today is a beautiful day. Queens are finally back,150,今天是美好的一天。女王們終於回來了,,0,
this & Motto by ITZY are my favorite k-pop releases this year,151,ITZY 的 this 和 Motto 是我今年最喜歡的韓國流行歌曲,歌曲|喜歡; 歌曲|流行,2,ITZY  的  this  和  Motto  是 我 今年 最 喜歡 的 韓國 流行 歌曲
"Came back from KbS live all I can say with no bias, our Queens are the epitome of music",152,從 KbS 現場回來我只能毫無偏見地說，我們的皇后樂隊是音樂的縮影,,0,
Idk if it's just bcs this is a recent release but 4 Flowers is competing for a top 10 position with some of my most favourite mmm songs ever 😭😭,153,我不知道這是否只是因為這是最近發行的，但 4 Flowers 正在與我最喜歡的一些 mmm 歌曲競爭前 10 名的位置。,歌曲|喜歡; 競爭|喜歡,2,我 不 知道 這 是否 只是 因為 這 是 最近 發行 的 ， 但  4  Flowers  正在 與 我 最 喜歡 的 一些  mmm  歌曲 競爭 前  10  名 的 位置
MMM will forever be my obsession! This song is amazing!,154,MMM將永遠是我的迷戀！這首歌太棒了！,歌|棒,1,這 首 歌 太 棒 了
"I missed them so much , this feels like an afternoon dream . The nostalgia is killing me already",155,我非常想念他們，這感覺就像一個下午的夢。懷舊之情已經要了我的命,情|懷舊,1,懷舊 之 情 已經 要 了 我 的 命
이게 마마무 완전체의 서막이면 좋겠어. 이 노래를 시작으로 다시 마마무가 더 잘 되면 좋겠어. 나의 유일했던 아이돌이니까 지금보다도 더 잘 되면 좋겠다. 응원해 맘무야!,156,我希望這是 Mamamoo 作為一個完整團體的開始。希望Mamamoo從這首歌開始再做的更好。因為他是我唯一的偶像，我希望他能變得比現在更好。馬穆亞加油！,偶像|希望; 團體|完整; 團體|開始; 歌|希望,4,我 希望 這 是  Mamamoo  作為 一 個 完整 團體 的 開始 || 希望 Mamamoo 從 這 首 歌 開始 再 做 的 更 好 || 因為 他 是 我 唯一 的 偶像 ， 我 希望 他 能 變 得 比 現在 更 好
진짜 기다리고 기다려준 우리에게 고맙다는 의미로 이렇게 너무 좋은 노래로 찾아와주니 너무 행복하다❤ 역시 믿듣맘무✨✨ 마마무 끝까지  언제나 영원히 놓지않을게🫶 흩어져도 뿌리는 하난걸🫶,157,很開心他們能用這麼好聽的歌曲回來感謝我們的等待❤ 果然我可以相信你✨✨ Mamamoo 不到最後我不會放開你的🫶 即使你散了我也會紮根🫶,歌曲|好聽; 歌曲|感謝; 歌曲|等待,3,很 開心 他們 能 用 這麼 好聽 的 歌曲 回來 感謝 我們 的 等待 ❤   果然 我 可以 相信 你 ✨ ✨  Mamamoo   不到 最後 我 不會 放開 你 的 🫶   即使 你 散 了 我 也 會 紮根 🫶
This is what u get when mature womans making music😊,158,這就是成熟女性創作音樂時所得到的😊,女性|成熟; 音樂|成熟,2,這 就 是 成熟 女性 創作 音樂 時 所 得到 的 😊
"""even scattered we share the same root"" 
Oh my mamamoo 🫂❤️",159,"“即使分散，我們也是同根”
喔我的媽媽🫂❤️",,0,
I stan these 4 Flowers since 2018 and never loved other groups since then. The four-year wait is so so so worth it. 🫶✨,160,我從 2018 年開始就喜歡這 4 支花，從那時起我再也沒有喜歡過其他組合。四年的等待非常非常值得。 🫶✨,組合|喜歡; 花|喜歡,2,我 從  2018  年 開始 就 喜歡 這  4  支 花 ， 從 那時 起 我 再 也 沒有 喜歡 過 其他 組合
“흩어져도 뿌리는 하나인 걸” 저 울렸잖아요 ㅠㅠ 너무 사랑해요 마마무 💚,161,「即使分散，我們的根是一體的」這讓​​我哭了ㅠㅠ我非常愛你Mamamoo💚,根|分散,1,「 即使 分散 ， 我們 的 根 是 一體 的 」 這 讓 ​ ​ 我 哭 了 ㅠ ㅠ 我 非常 愛 你 Mamamoo 💚
"Got different feeling everytime I listened to this song.. “after parting, we love even more “ 🥹
Welcome back my queens",162,"每次聽這首歌都有不同的感覺..「離別後，我們更相愛」🥹
歡迎回來我的女王們",感覺|不同; 歌|不同,2,每 次 聽 這 首 歌 都 有 不同 的 感覺 .. 「 離別 後 ， 我們 更 相愛 」 🥹
내 10대 20대초를 같이보내준 맘무 ㅠㅠㅠ 오랜만에 나오니까 너무 좋지만서도 뭉클해지네 ㅠㅠ,163,跟我一起度過了十幾歲、二十出頭的Mammooㅠㅠㅠ出道已經有一段時間了，很開心也很感動ㅠㅠ,時間|開心,1,跟 我 一起 度過 了 十幾 歲 、 二十 出頭 的 Mammoo ㅠㅠㅠ 出道 已經 有 一 段 時間 了 ， 很 開心 也 很 感動 ㅠ ㅠ
"The queens returned, this song really matches them! the perfection of this MV, a work of art ❤",164,女王歸來，這首歌太適合她們了！這支MV的完美，簡直就是一件藝術品❤,歌|適合,1,女王 歸來 ， 這 首 歌 太 適合 她們 了
"I missed seeing them together 😭 Our queens are killing it with their heavenly voices, as always",165,我錯過了看到他們在一起的機會，一如既往，我們的女王們用她們天籟般的聲音殺死了一切,機會|在一起,1,我 錯過 了 看到 他們 在一起 的 機會 ， 一如 既往 ， 我們 的 女王 們 用 她們 天籟 般 的 聲音 殺死 了 一切
I find it so cool how they all brought their own solo style back into one cohesive Mamamoo!,166,我覺得他們把自己的獨奏風格帶回一個有凝聚力的 Mamamoo 中真是太酷了！,,0,
What a beautiful song! These four queens reminded us all what true female vocals sound like. Absolutely stunning!,167,多麼美妙的歌曲啊！這四位天后讓我們想起了真正的女聲是什麼樣的。絕對令人驚嘆！,歌曲|美妙,1,多麼 美妙 的 歌曲 啊
"it's so surreal to finally see a comeback from mamamoo! moonbyul's vocals have improved so much and i'm glad to see her incorporating that into her signature melodic rap too. i'm generally not a fan of ballads but i can't be mad at this, if there's one group that can make me love ballads, it's mamamoo.",168,終於看到mamamoo 回歸真是太超現實了！ Moonbyul 的聲音已經進步了很多，我很高興看到她也將其融入她標誌性的旋律說唱中。我通常不喜歡民謠，但我不能為此生氣，如果有一個團體能讓我喜歡民謠，那就是mamamoo。,團體|喜歡; 民謠|喜歡; 聲音|進步,3,Moonbyul   的 聲音 已經 進步 了 很多 ， 我 很 高興 看到 她 也 將 其 融入 她 標誌性 的 旋律 說唱 中 || 我 通常 不 喜歡 民謠 ， 但 我 不能 為 此 生氣 ， 如果 有 一 個 團體 能 讓 我 喜歡 民謠 ， 那 就 是 mamamoo
"마마무는 각자 능력치도 좋지만 역시 넷이 모여있을 때 시너지가 너무 좋음😢
평생 그룹으로 매년 노래 내줘 ㅠ",169,"Mamamoo的個人能力不錯，但四個人在一起的協同作用真的很好😢
請在餘生中每年以團體形式發行一首歌曲ㅠ",人|不錯; 人|在一起; 作用|在一起; 作用|好; 能力|不錯,5,Mamamoo 的 個人 能力 不錯 ， 但 四 個 人 在一起 的 協同 作用 真的 很 好 😢
Vocals are officially back in kpop.,170,歌聲正式回歸韓國流行音樂。,歌聲|正式; 歌聲|流行; 音樂|正式; 音樂|流行,4,歌聲 正式 回歸 韓國 流行 音樂
"You have no idea how happy I am. I've been waiting for this moment for so long, and even though it seemed impossible, I never lost hope. I love you all so much, Mamamoo, thank you for everything. ❤",171,你不知道我有多高興。我等待這一刻已經很久了，儘管這似乎不可能，但我從未失去希望。我非常愛你們，Mamamoo，謝謝你們所做的一切。 ❤,,0,
Yea! Moonbyul actually singing as a member of the group. Not just rapping or rap-singing. I like the tone of her singing voice.,172,是的！玟星其實是作為組合成員唱歌的。不僅僅是說唱或說唱。我喜歡她唱歌的語氣。,語氣|喜歡,1,我 喜歡 她 唱歌 的 語氣
Please give us new song every year. I dont care if it release without MV. This need to bless our ears.,173,請每年給我們新歌。我不在乎它是否會在沒有MV的情況下發布。這需要祝福我們的耳朵。,耳朵|需要,1,這 需要 祝福 我們 的 耳朵
"몇년만에 완전체야ㅠㅜㅜ😢😢
이 조합을 내가 얼마나 기다렸는데ㅠㅜ 진짜 너무 행복하다💚💚
근데 요번 노래 진짜 잘 뽑은듯.
ㄹㅇ?ㅇㅇ
다들 믿듣맘무 하세요!!",174,"幾年後就是一個完整的團體ㅠㅜㅜ😢😢
等這個組合好久了ㅠㅜ好開心💚💚
但我覺得這首歌選得很好。
ㄹㅇ?ㅇㅇ
請大家相信並聽聽！ ！",團體|完整; 歌|好; 歌|覺得; 組合|久,4,幾 年 後 就 是 一 個 完整 的 團體 ㅠㅜㅜ😢😢 || 等 這 個 組合 好 久 了 ㅠ ㅜ 好 開心 💚 💚 || 但 我 覺得 這 首 歌 選 得 很 好
they looked so angelic for inkigayo today ! I can't believe the music shows are already over but looking forward to whatever is next in store. ILY MAMAMOO <33,175,他們今天的inkigayo看起來真是天使般的！我不敢相信音樂表演已經結束，但期待接下來的表演。伊利瑪瑪穆<33,表演|期待; 表演|相信; 表演|結束; 音樂|相信; 音樂|結束,5,我 不 敢 相信 音樂 表演 已經 結束 ， 但 期待 接下來 的 表演
This comeback feels so fresh!!! def Mamamoo always comesback when we need them <3,176,這次回歸感覺好新鮮！ ！ ！ def Mamamoo 總是在我們需要的時候回來<3,時候|需要,1,def  Mamamoo  總是 在 我們 需要 的 時候 回來 <3
Their voice are perfect! Everyone have to recognize their vocal!,177,他們的聲音太完美了！大家一定要認清自己的聲音！,聲音|完美; 聲音|認清,2,他們 的 聲音 太 完美 了 || 大家 一定 要 認清 自己 的 聲音
"It feels like a child between Wind Flower and Where Are We Now... 
But it is more fresh 😊❤
4 Flowers 4Ever 😊",178,"感覺就像是《風之花》和《我們現在在哪裡》之間的孩子…
不過比較新鮮😊❤
4 花 4 永遠😊",風|感覺,1,感覺 就 像是 《 風 之 花 》 和 《 我們 現在 在 哪裡 》 之間 的 孩子 …
"Let's not stop moomoo, let's go for 8 million now!",179,我們不要停止moomoo，現在就去爭取800萬吧！,,0,
넷이 함께일 때 가장 빛난다는 걸 부정할 수 없음,180,不可否認，四人在一起時最閃耀。,人|在一起; 人|閃耀,2,不可 否認 ， 四 人 在一起 時 最 閃耀
"I actually can’t wait to hear this live. I swear mamamoo always brings something new all the time, even after 12 years as a group you will always feel refreshed with their songs 😭🩷",181,我真的迫不及待地想聽到這個現場直播。我發誓mamamoo總是帶來一些新的東西，即使作為一個組合已經12年了，你總會對他們的歌曲感到耳目一新😭🩷,東西|新; 歌曲|感到; 歌曲|耳目一新,3,我 發誓 mamamoo 總是 帶來 一些 新 的 東西 ， 即使 作為 一 個 組合 已經 12 年 了 ， 你 總會 對 他們 的 歌曲 感到 耳目一新 😭 🩷
mamamoo is finally back to heal us again with heavenly vocals and great songs,182,mamamoo 終於回來用天籟般的歌聲和美妙的歌曲再次治愈我們,天籟|美妙; 歌曲|治愈; 歌曲|美妙; 歌聲|美妙,4,mamamoo  終於 回來 用 天籟 般 的 歌聲 和 美妙 的 歌曲 再次 治愈 我們
"Wonderful song. MB's rap intertwine with Solar's high belts, Whee In's softness and Hwasa's distinct tone... everything about this song is perfect",183,美妙的歌曲。 MB的說唱與Solar的高腰帶、Whee In的柔和以及華莎獨特的音色交織在一起……這首歌的一切都很完美,歌|在一起; 歌|完美; 歌曲|美妙; 華莎|在一起; 華莎|柔和; 華莎|獨特; 音色|在一起; 音色|柔和; 音色|獨特; 高腰帶|柔和,10,美妙 的 歌曲 || MB 的 說唱 與 Solar 的 高腰帶 、 Whee  In 的 柔和 以及 華莎 獨特 的 音色 交織 在一起 …… 這 首 歌 的 一切 都 很 完美
"이 노래가 불러일으키는 감정은 형언할 수 없을 정도이고, 네 멤버가 마침내 함께 있는 모습을 보니 향수와 아름다운 추억들이 떠오릅니다. 그러니 부디 언제나 함께해 주세요🥹🫶🏼",184,這首歌所帶來的情感是難以形容的，看到四位成員最終在一起會讓人想起懷舊和美好的回憶。所以請永遠跟我們在一起🥹🫶🏼,人|在一起; 人|懷舊; 人|美好; 成員|在一起,4,這 首 歌 所 帶來 的 情感 是 難以 形容 的 ， 看到 四 位 成員 最終 在一起 會 讓 人 想起 懷舊 和 美好 的 回憶
おかえりなさい、そしてありがとう。４つの個性が一つになった時により魅力的な存在に進化できる。この先もどれだけ時間がかかっても私はMAMAMOOを待っています。,185,歡迎回來，謝謝。當四種性格合而為一時，就能進化成更具魅力的存在。無論多久，我都會等待MAMAMOO。,性格|合而為一; 時|合而為一,2,當 四 種 性格 合而為一 時 ， 就 能 進化成 更 具 魅力 的 存在
Got so teary listening to this... welcome back MAMAMOO ❤,186,聽著這個我淚流滿面...歡迎回來MAMAMOO❤,,0,
OMG MAMAMOO ARE BACKKKKKK,187,天啊 MAMAMOO 回來了KKKKK,,0,
"그냥 발라드가 아니고 템포 있는 곡이라 좋네 
역시 마마무
얼마만이냐ㅠ 믿듣맘무 영원해",188,"我喜歡它，因為它不僅僅是一首民謠，而且是一首有節奏的歌曲。 
不出所料，Mamamoo
已經多久了？我相信，它是永遠的。",,0,
"The vocal queens returned and absolutely devoured this song. I missed their voices together so much it warms my heart. Please keep making music together. 
Mamamoo forever💗💗!!!",189,"聲樂女王們回來了，並完全吞噬了這首歌。我非常想念他們在一起的聲音，這溫暖了我的心。請繼續一起創作音樂。 
永遠的媽媽💗💗！ ！ ！",媽媽|永遠; 心|溫暖; 聲音|在一起; 聲音|溫暖,4,我 非常 想念 他們 在一起 的 聲音 ， 這 溫暖 了 我 的 心 || 永遠 的 媽媽 💗 💗
노래 진짜 너무 좋다 명곡이야 무조건 모든 음방 음원차트 1위야!❤,190,這首歌真的很棒。這是一部傑作。這絕對是所有音樂排行榜上的第一名！ ❤,歌|棒,1,這 首 歌 真的 很 棒
THIS SONG IS LIKE A NOSTALGIC HUG FROM THE PAST,191,這首歌就像是來自過去的懷舊擁抱,,0,
역시 마마무는 완전체로 있어야해,192,畢竟，Mamamoo 應該保持作為一個完整的團體。,團體|完整,1,畢竟 ， Mamamoo  應該 保持 作為 一 個 完整 的 團體
너무너무 좋고 감동적이라 진심으로 소리내서 울었어..(ㄹㅇ로) 별언니 랩 파트 너무 좋고 용 고음 정휘인 공기반소리반 아녜진 파트 다 좋아 그냥 마마무야 너무너무 사랑해 진짜 알비덥 욕해서 미안해 종종 이렇게 부탁해.. 언니들 투어도 화이팅 다시 말하지만 정말 많이 사랑해,193,太好聽了，感動得哭了..(ㄹㅇ)我很喜歡星姐姐的說唱部分，還有龍的高亢聲音，鄭輝仁，工半索里班，還有阿藝珍的部分，我都喜歡。只是Mamamoo，我非常愛你，我真的很抱歉罵了Albidub，我常常問你這個問題。祝你的旅行順利，姐姐們。我再說一遍，我很愛你。,們|順利; 姐姐|順利; 工半|高亢; 星姐姐|喜歡; 聲音|高亢; 鄭輝仁|高亢; 龍|高亢,7,太 好聽 了 ， 感動 得 哭 了 .. ( ㄹㅇ ) 我 很 喜歡 星姐姐 的 說唱 部分 ， 還 有 龍 的 高亢 聲音 ， 鄭輝仁 ， 工半 索里班 ， 還 有 阿藝珍 的 部分 ， 我 都 喜歡 || 祝 你 的 旅行 順利 ， 姐姐 們
My ult gg is finally back serving the vocals that we know and can trust,194,我的 ult gg 終於回來了，為我們熟悉並信任的聲音服務,,0,
when you make music for the art and not for the trends,195,當你為藝術而不是潮流創作音樂時,,0,
마마무 완전체로 볼 수 있어서 너무 좋고 노래도 너무 취향저격이고 언니들 너무너무 이쁘게 나와서 좋아! 마마무 놓지 않을게💚,196,很高興能夠看到Mamamoo的整體，這首歌很朗朗上口，姊妹們也很漂亮！媽媽，我不會放開你的,們|漂亮; 姊妹|漂亮; 整體|高興,3,很 高興 能夠 看到 Mamamoo 的 整體 ， 這 首 歌 很 朗朗上口 ， 姊妹 們 也 很 漂亮
진짜 얘네는 대체불가임,197,這些人確實是無可取代的。,,0,
"International mamamao fans Attendance here 
They eat this comeback",198,"國際mamamao粉絲到場
他們吃這個復出",,0,
왠지 이노래 오랜 기간 사랑 받을것 같은 느낌이 자꾸 드네.,199,出於某種原因，我一直有一種感覺，這首歌會被人們喜愛很久。,人們|久,1,出於 某 種 原因 ， 我 一直 有 一 種 感覺 ， 這 首 歌 會 被 人們 喜愛 很 久
genuinely one of the best kpop songs i have heard this year.... and its three mins long!!! mothers are showing the newgens how its done!,200,確實是我今年聽過的最好的韓國流行歌曲之一......而且它長達三分鐘！媽媽們正在向新生們展示它是如何做到的！,歌曲|好; 歌曲|流行,2,確實 是 我 今年 聽 過 的 最 好 的 韓國 流行 歌曲 之 一 ...... 而且 它 長達 三 分鐘
"“After parting, we love even more” my girls forever ❤",201,「離別後，我們更相愛」我的女兒們永遠❤,們|相愛; 女兒|相愛,2,「 離別 後 ， 我們 更 相愛 」 我 的 女兒 們 永遠 ❤
"the lyrics are so meaningful, it sounds so good.  it really also resembles how much they went through as four. 🥹🥹",202,歌詞很有意義，聽起來很好聽。  這也確實很像他們四個人經歷過的事情。 🥹🥹,意義|好聽,1,歌詞 很 有 意義 ， 聽起來 很 好聽
"ladies and gentlemen, this is mamamoo aging like fine wine",203,女士們先生們，這是像美酒一樣陳年的mamamoo,美酒|一樣,1,女士 們 先生 們 ， 這 是 像 美酒 一樣 陳年 的 mamamoo
MAMAMOOはいつだって流行に左右されず自分たちのスタイルを貫いていてかっこいい！どれだけ個性全開のソロ活動をしていても4人集まったらMAMAMOOとして綺麗に纏まりが出るの素敵だな〜😌✨,204,MAMAMOO永遠不被潮流所影響，堅持自己的風格，很酷！不管單獨活動時有多少個性，四個人聚在一起就是MAMAMOO，真是太棒了~😌✨,人|在一起; 潮流|堅持; 風格|堅持; 風格|酷,4,MAMAMOO 永遠 不 被 潮流 所 影響 ， 堅持 自己 的 風格 ， 很 酷 || 不管 單獨 活動 時 有 多少 個性 ， 四 個 人 聚 在一起 就 是 MAMAMOO ， 真是 太 棒 了 ~😌✨
WHY DID I ACTUALLY CRY THIS IS THE MOST BEAUTIFUL SONG EVER ❤❤❤❤,205,為什麼我真的哭了這是有史以​​來最美麗的歌曲❤❤❤❤,史|美麗; 歌曲|美麗,2,為什麼 我 真的 哭 了 這 是 有 史 以 ​​ 來 最 美麗 的 歌曲 ❤ ❤ ❤ ❤
I'm so happy they are back 🥹😊 what a beautiful song ❤️🫶🏻,206,我很高興他們回來了🥹😊多麼美麗的歌曲❤️🫶🏻,歌曲|美麗,1,我 很 高興 他們 回來 了 🥹 😊 多麼 美麗 的 歌曲 ❤️🫶🏻
"Everytime its like ""even scattered, we share the same root"" my eyes get misty",207,每每聽到“雖分散，同根同源”，我的眼睛就濕漉漉的,根|分散; 源|分散; 眼睛|濕漉漉,3,每每 聽到 “ 雖 分散 ， 同 根 同 源 ” ， 我 的 眼睛 就 濕漉漉 的
A song about Mamamoo had to be composed and written by Solar ❤,208,一首關於 Mamamoo 的歌曲必須由 Solar 創作和創作❤,,0,
"Mamamoo I cried when I heard your song because it was so good, your latest work is very good🥹😭😭💗💗💗",209,Mamamoo 聽到你的歌我哭了，因為太好聽了，你的最新作品很好💗🥹😭😭💗,作品|好; 作品|新,2,Mamamoo   聽到 你 的 歌 我 哭 了 ， 因為 太 好聽 了 ， 你 的 最 新 作品 很 好 💗🥹😭😭💗
Mamamoo is a fine wine. They're more beautiful than I've ever seen them. I have goosebumps after listening for the tenth time. They sound like the best as they always have and this video and song is nostalgic and uplifting. It's a masterpiece. Share this song with a friend. I know there's someone out there that needs these vibes.,210,Mamamoo 是一款上等葡萄酒。他們比我見過的更美麗。聽了第十遍我就起雞皮疙瘩了。它們聽起來一如既往地最好，這段影片和歌曲令人懷舊且令人振奮。這是一部傑作。與朋友分享這首歌。我知道有人需要這些氛圍。,人|懷舊; 人|振奮; 人|知道; 人|需要; 影片|好; 影片|懷舊; 歌曲|懷舊; 氛圍|知道; 氛圍|需要; 葡萄酒|上等,10,Mamamoo  是 一 款 上等 葡萄酒 || 它們 聽起來 一如 既往 地 最 好 ， 這 段 影片 和 歌曲 令 人 懷舊 且 令 人 振奮 || 我 知道 有 人 需要 這些 氛圍
"Sering-sering comeback yah Queens, biar fans kalian ga mati karena rinduuu ❤",211,女王們要經常回來，這樣你的粉絲才不會因為想念你而死去❤,們|這樣; 粉絲|這樣,2,女王 們 要 經常 回來 ， 這樣 你 的 粉絲 才 不會 因為 想念 你 而 死去 ❤
So mad this song is not in the k-pop ON! Playlist yet!! It’s already been 2 days since release! @spotify only adds trend artist and music on it. Soo sad! This song should get all the exposure!,212,太瘋狂了，這首歌不在韓國流行音樂裡！播放清單還沒來！ ！距離發布已經過2天了！ @spotify 僅添加潮流藝術家和音樂。好傷心啊！這首歌應該得到所有的曝光！,歌|曝光; 歌|流行; 歌|瘋狂; 音樂|流行,4,太 瘋狂 了 ， 這 首 歌 不 在 韓國 流行 音樂 裡 || 這 首 歌 應該 得到 所有 的 曝光
omg ı cant belive my eyes mamamoo is back🥺😭💐,213,天哪，我不敢相信我的眼睛媽媽回來了🥺😭💐,媽媽|相信; 眼睛|相信,2,天哪 ， 我 不 敢 相信 我 的 眼睛 媽媽 回來 了 🥺😭💐
Our MAMAMOO flowers continue to bloom!,214,我們的MAMAMOO花兒繼續綻放！,,0,
